Phrase	Grammar	Transcription	Translation	Notes
意见|yìjiàn||idea, suggestion|||NPCR-29
欢迎|huānyíng||to welcome|||NPCR-29
书房|shūfáng||study|||NPCR-29
墙|qiáng||wall|||NPCR-29
挂|guà||to hang|||NPCR-29
字画|zìhuà||calligraphy and painting|||NPCR-29
字|zì||character; handwriting|||NPCR-29
书架|shūjià||bookshelf|||NPCR-29
古书|gǔshū||ancient book|||NPCR-29
古|gǔ||ancient|||NPCR-29
整齐|zhěngqí||neat; tidy|||NPCR-29
地|de||(used to form an adverbial adjunct)|||NPCR-29
摆|bǎi||to put; to place|||NPCR-29
盆景|pénjǐng||miniature trees and rockery, bonsai|||NPCR-29
盆|pén||pot|||NPCR-29
好看|hǎokàn||pleasant to look at; good-looking|||NPCR-29
长|zhǎng||to grow|||NPCR-29
开花|kāihuā||to bloom|||NPCR-29
君子兰|jūnzǐlán||kaffir lily|||NPCR-29
叶(子)|yèzi||leaf|||NPCR-29
养|yǎng||to grow, to raise|||NPCR-29
比较|bǐjiào||comparatively; quite/ to compare|||NPCR-29
人们|rénmen||people|||NPCR-29
作品|zuòpǐn||work of literature or art|||NPCR-29
浇|jiāo||to water|||NPCR-29
修整|xiūzhěng||to prune, to trim|||NPCR-29
艺术|yìshù||art|||NPCR-29
园艺师|yuányìshī||horticulturist|||NPCR-29
园艺|yuányì||gardening|||NPCR-29
师|shī||person skilled at a certain profession; expert; master|||NPCR-29
练|liàn||to practice|||NPCR-29
书法家|shūfǎjiā||calligrapher|||NPCR-29
家|jiā||specialist in a certain field|||NPCR-29
弟子不必不如师|dìzǐbúbìbùrúshī||Disciples are not necessarily inferior to teachers|||NPCR-29
弟子|dìzǐ||disciple, follower|||NPCR-29
不必|búbì||not necessarily|||NPCR-29
师不必贤于弟子|shībúbìxiányúdìzǐ||Teachers are not necessarily more capable than disciples|||NPCR-29
贤|xián||virtuous, able|||NPCR-29
句子|jùzi||sentence|||NPCR-29
句|jù||sentence|||NPCR-29
意思|yìsi||meaning; idea|||NPCR-29
不如|bùrú||to be not as good as; to be inferior to|||NPCR-29
高明|gāomíng||brilliant, wise|||NPCR-29
文学家|wénxuéjiā||writer|||NPCR-29
互相|hùxiāng||mutually; one another|||NPCR-29
谦虚|qiānxū||modest|||NPCR-29
唐代|tángdài||Tang Dynasty|||NPCR-29
乐趣|lèqù||pleasure|||NPCR-29
难过|nánguò||to feel bad/sad; upset|||NPCR-29
院(子)|yuànzi||courtyard|||NPCR-29
照顾|zhàogù||to look after|||NPCR-29
关心|guānxīn||to care for|||NPCR-29
美化|měihuà||to beautify|||NPCR-29
心灵|xīnlíng||soul|||NPCR-29
老舍|lǎoshě||Lao She (a Chinese modern writer)|||NPCR-29
