Phrase	Grammar	Transcription	Translation	Notes
过|guo||(indicating a past experience)|||NPCR-22
越剧|yuèjù||the Shaoxing opera|||NPCR-22
剧|jù||opera; dramatic work; play|||NPCR-22
虽然|suīrán||although; though|||NPCR-22
但是|dànshì||but; whereas; yet|||NPCR-22
剧团|jùtuán||opera troupe; theatrical group|||NPCR-22
地方戏|dìfāngxì||regional opera|||NPCR-22
戏|xì||drama; play; show|||NPCR-22
上演|shàngyǎn||to stage a show; to perform|||NPCR-22
演|yǎn||to act; to perform; to play|||NPCR-22
古典|gǔdiǎn||classical|||NPCR-22
小说|xiǎoshuō||novel; fiction|||NPCR-22
遍|biàn||number of times (of action)|||NPCR-22
部|bù||(a measure word for films, works of literature)|||NPCR-22
爱情|àiqíng||love|||NPCR-22
故事|gùshi||story; tale|||NPCR-22
感人|gǎnrén||touching; moving|||NPCR-22
座位|zuòwèi||seat|||NPCR-22
排|pái||line; row|||NPCR-22
西边|xībian||west side|||NPCR-22
打的|dǎdī||to take a taxi|||NPCR-22
见|jiàn||to see; to meet with|||NPCR-22
长安大戏院|chángāndàxìyuàn||the Chang'an Theater|||NPCR-22
戏院|xìyuàn||theater|||NPCR-22
红楼梦|hónglóumèng||Dream of the Red Chamber|||NPCR-22
梦|mèng||dream|||NPCR-22
从来|cónglái||all along; always|||NPCR-22
这么|zhème||so; such; like this|||NPCR-22
主角|zhǔjué||leading actor or actress|||NPCR-22
特别|tèbié||extraordinary; especially; particularly|||NPCR-22
优美|yōuměi||graceful; fine; exquisite; elegant|||NPCR-22
风格|fēnggé||style; manner|||NPCR-22
以前|yǐqián||before; ago; previously; formerly|||NPCR-22
演员|yǎnyuán||actor or actress; performer|||NPCR-22
角色|juésè||character; role|||NPCR-22
种类|zhǒnglèi||kind; sort; type; variety|||NPCR-22
种|zhǒng||kind; sort; type|||NPCR-22
地方|dìfang||place; region|||NPCR-22
访问|fǎngwèn||to visit; to call on|||NPCR-22
有的|yǒude||some|||NPCR-22
难|nán||difficult; hard|||NPCR-22
研究|yánjiū||to study; to discuss; to consider|||NPCR-22
顿|dùn||(a measure word for meals)|||NPCR-22
便饭|biànfàn||a simple meal|||NPCR-22
太太|tàitai||wife; Mrs.|||NPCR-22
不怎么样|bùzěnmeyàng||not so good|||NPCR-22
悲伤|bēishāng||sad; sorrow|||NPCR-22
贾宝玉|jiǎbǎoyù||(name of the leading male character in Dream of the Red Chamber)|||NPCR-22
聪明|cōngming||clever; bright|||NPCR-22
林黛玉|líndàiyù||(name of the leading female character in Dream of the Red Chamber)|||NPCR-22
诗|shī||poem; poetry|||NPCR-22
相爱|xiāngài||to fall in love|||NPCR-22
结婚|jiéhūn||to get married|||NPCR-22
骗|piàn||to cheat; to trick|||NPCR-22
烧|shāo||to burn|||NPCR-22
哭|kū||to cry; to weep|||NPCR-22
死|sǐ||to die|||NPCR-22
回忆|huíyì||to reminisce; to recollect; to recall|||NPCR-22
离开|líkāi||to leave; to depart from|||NPCR-22
