Phrase	Grammar	Transcription	Translation	Notes
مادر		mādar	matka	
برادر		barādar	brat	
خواهر		xāhar	siostra	
مرد		mard	mężczyzna; człowiek	
زن		zan	kobieta	
سیب		sib	jabłko	
پیاز		piyāz	cebula	
نان		nān	chleb	
خوردن		xordan	jeść	
وحدت		vahdat	jedność	
نکره		nakere	nieokreśloność	
شیخ		šeyx	szejk	
جا		jā	miejsce	
اسب		asb	koń	
اینها		inhā	ci; oni	
پسر		pesar	chłopiec	
ایرانی		irāni	irański; Irańczyk	
گدا		gedā	żebrak	
خدا		Xodā	Bóg	
بنده		bande	niewolnik	
مرده		morde	martwy; trup	
بزرگ		bozorg	duży; wielki	
کور		kur	ślepy; ślepiec	
دانشگاه		dāneš-gāh	uniwersytet	
توانستن		tavānestan	móc	
اصفهان		Esfahān	Isfahan	
ایران		Irān	Iran	
کیلو		kilo	kilogram	
گوشت		gušt	mięso	
دیروز		diruz	wczoraj	
استاد		ostād	profesor	
دانشکده		dāneš-kade	fakultet	
امروز		emruz	dzisiaj	
همه		hame	wszyscy	
پنیر		panir	ser	
سبزی		sabzi	warzywa	
کارگر		kārgar	robotnik	
حالا		hālā	teraz	
چادر		čādor	czador	
فردوسی		Ferdowsi	Ferdousi	
سعدی		Saʿdi	Saadi	
حافظ		Hāfez	Hafez	
شاعر		šāʿer	poeta	
دفتر		daftar	zeszyt	
شعر گفتن		šeʿr goftan	deklamować	
