Phrase	Grammar	Transcription	Translation	Notes
bekommen			dostać; otrzymać	
bestellen			zamawiać	
besuchen			odwiedzać; zwiedzać	
bezahlen			zapłacić; opłacić	
brauchen			potrzebować	
essen			jeść	
fragen			pytać	
haben			mieć	
holen			przynosić	
kaufen			kupować	
kennen			znać	
lesen			czytać	
lieben			kochać; lubić	
machen			robić; czynić	
nehmen			brać	
schreiben			pisać	
sehen			widzieć	
trinken			pić	
verpassen			spóźnić się na; przepuścić	
wünschen			życzyć sobie	
zeichnen			rysować	
Auf Wiederhören!			Do usłyszenia!	
Mach bitte schnell!			Pospiesz się proszę!	
Wie lange?			Jak długo?	
die Straßenbahn verpassen			spóźnić sie na tramwaj	
den Zug verpassen			spóźnić się na pociąg	
der Volkseigene Betrieb			przedsiębiorstwo państwowe	
die Taxe			taksówka	potocznie
das Taxi			taksówka	
zehn			dziesięć	
zwanzig			dwadzieścia	
dreißig			trzydzieści	
vierzig			czterdzieści	
fünfzig			pięćdziesiąt	
sechzig			sześćdziesiąt	
siebzig			siedemdziesiąt	
achtzig			osiemdziesiąt	
neunzig			dziewięćdziesiąt	
beginnen			zaczynać; zaczynać się	
besser			lepiej	
besuchen			odwiedzać; zwiedzać	
der Betrieb			przedsiębiorstwo; fabryka	
die Freundin			przyjaciółka	
gegen			około; przeciw	
geteilt durch			dzielone przez	
halb			pół; wpół	
kennen			znać	
das Kind			dziecko	
das Kompliment			komplement; pochlebstwo	
lieben			kochać; lubić	
mal			razy	w matematyce
merken			zapamiętywać; zauważać	
die Minute			minuta	
die Nummer			numer	
schreiben			pisać	
die Sekunde			sekunda	
sofort			natychmiast	
sogar			nawet	
sonst			w przeciwnym razie	
sie Straße			ulica	
die Straßenbahn			tramwaj	
die Stunde			godzina	okres czasu
das Telefon			telefon	
telefonieren			telefonować	
der Vater			ojciec	
das Viertel			kwadrans; ćwiartka	
volkseigen			państwowy	
die Vorstellung			przedstawienie	
wen?			kogo?	
wiederhören			ponownie słyszeć	
zeichnen			rysować	
zufällig			przypadkowo	
