Phrase	Grammar	Transcription	Translation	Notes
in ein Restaurant gehen			iść do restauracji	
Bedienen Sie hier?			Czy pan tu obsługuje?	
Herr Ober, bitte die Speisekarte!			Kelner, poproszę o spis potraw!	
Was können Sie empfehlen?			Co pan może polecić?	
Speisen auswählen			wybierać potrawy	
Bringen Sie bitte noch etwas Weißbrot!			Proszę, niech pan przyniesie jeszcze trochę białego chleba!	
Sehr wohl!			Proszę bardzo!	
Bitte bezahlen!			Chciałbym zapłacić!	
Das Essen war gut.			Jedzenie było dobre.	
Trinkgeld geben			dawać napiwek	
Bitte, es stimmt.			Proszę, zgadza się.	przy płaceniu rachunku
Guten Appetit!			Smacznego!	
der Appetit			apetyt	
die Auswahl			wybór	
auswählen			wybierać	
die Bar			bar; nocny lokal	
der Bauer			chłop	
das Bauernfrühstück			śniadanie wiejskie	
die Birne			gruszka	
das Birnenkompott			kompot z gruszek	
der Braten			pieczeń	
die Bratkartoffeln			smażone kartofle	
bringen			przynosić	
die Brühe			rosół	
Bulgarien			Bułgaria	
der Champignon			pieczarka	
der Chef			szef	
die Eierspeise			potrawa z jaj	
der Eisbecher			porcja lodów	
das Eisbein			golonka	
empfehlen			polecać	
die Erbse			groch	
das Essen			jedzenie	
das Filet			filet	
der Fisch			ryba	
das Fischgericht			portawa rybna	
die Flasche			butelka	
das Fleischgericht			danie mięsne	
die Forelle			pstrąg	
die Frucht			owoc	
das Geflügel			drób	
der Geflügelsalat			sałatka z drobiu	
das Gericht			danie; potrawa	
das Gewicht			waga	
das Gulasch			gulasz	
die Milchbar			koktajl-bar	
das Mischgemüse			jarzyny mieszane	
die Nachspeise			deser	
die Nachtbar			nocny lokal	
die Pflaume			śliwka	
das Pflaumenkompott			kompot ze śliwek	
der Ratskeller			piwnica ratuszowa	
der Rehbraten			pieczeń sarnia	
der Reis			ryż	
die Reissuppe			zupa ryżowa	
das Restaurant			restauracja	
der Riesling			wino "Riesling"	
der Rinderbraten			pieczeń wołowa	
rot			czerwony	
das Rotkraut			czerwona kapusta	
rösten			smażyć; rumienić	
Röstkartoffeln			smażone ziemniaki; frytki	
das Rührei			jajecznica	
der Salat			sałata; sałatka	
das Sauerkraut			kiszona kapusta	
die Seezunge			sola	
die Schildkrötensuppe			zupa żółwiowa	
die Soljanka			soljanka	
das Schwein			świnia	
der Schweinebraten			pieczeń wieprzowa	
sollen			powinien	
die Speise			potrawa; danie	
die Speisekarte			spis potraw; karta dań	
das Spiegelei			jajko sadzone	
der Toast			grzanka	
die Tomate			pomidor	
die Tomatensuppe			zupa pomidorowa	
das Trinkgeld			napiwek	
vor			przed	
die Vorspeise			zakąska; przystawka	
die Wahl			wybór	
der Wein			wino	
weiß			biały	
das Weißbrot			chleb pszenny	
der Weißwein			białe wino	
