Phrase	Grammar	Transcription	Translation	Notes
Herzlichen Glückwunsch zum Geburtstag!			Serdeczne życzenia z okazji urodzin!	
Komm herein!			Wejdź!	
Alles Gute!			Wszystkiego najlepszego!	
Geburtstag haben			obchodzić urodziny	
vor allem			przede wszystkim	
Herzlichen Dank			serdecznie dziękuję	
Hoch soll sie leben!			Niech żyje!	ona
Viel Glück!			Dużo szczęścia!	
Ich gratuliere herzlich!			Składam serdeczne życzenia!	
Danke sehr!			Dziękuję bardzo!	
Ich danke herzlich!			Dziękuję serdecznie!	
die Blume			kwiat	
das Brot			chleb	
die Butter			masło	
der Dank			podziękowanie	
deutsch	a		niemiecki	
deutsch	adv		po niemiecku	
dreimal			trzy razy; trzykrotnie	
die Freude			radość	
der Geburtstag			urodziny	
das Glück			szczęście	
der Glückwunsch			życzenie	
gratulieren			składać życzenia	
herein			do wewnątrz	
hereinkommen			wchodzić	do wewnątrz
hoch			wysoki	
der Käse			ser	
langsam			powoli	
leben			żyć	
lesen			czytać	
mal			raz	
nett			miły; przyjemny	
das Päckchen			paczuszka; pakiecik	
polnisch			polski; po polsku	
Prost!			Na zdrowie!	
die Rose			róża	
russisch			rosyjski; po rosyjsku	
sollen			powinien	
sprechen			mówić	
die Überraschung			niespodzianka	
die Wurst			kiełbasa	
zuerst			najpierw; na początku	
