Phrase	Grammar	Transcription	Translation	Notes
die Maschine der Interflug			samolot linii lotniczych Interflug	
Verspätung haben			mieć opóźnienie	
recht haben			mieć rację	
auf jemanden warten			czekać na kogoś	
im Hotel			w hotelu	
in einem Reisebüro			w biurze podróży	
einen Flug buchen			zarezerwować miejsce w samolocie	
der Abflug			odlot	
Achtung!			Uwaga!	
bis			do	
buchen			rezerwować	
die Buchung			rezerwacja	
einsteigen			wsiadać	
fliegen			latać	
der Flug			lot	
die Flugkarte			bilet lotniczy	
der Flugplatz			lotnisko	
das Flugzeug			samolot	
glauben			sądzić; wierzyć	
hoffentlich			zapewne; mam nadzieję, że...	
das Interhotel			hotel międzynarodowy	
landen			lądować	
die Maschiene			maszyna	
neblig			mglisty	
o.k.			okej	
die O.K.-Buchung			potwierdzenie rezerwacji	
der Pilot			pilot; lotnik	
das Reisebüro			biuro podróży	
der Rückflug			lot powrotny	
soeben			właśnie; dopiero co	
starten			startować	
die Stewardeß			stewardesa	
trotzdem			mimo to	
überreichen			wręczać	
die Verspätung			opóźnienie	
voraussichtlich			przypuszczalnie	
der Weiterflug			dalszy lot; kontunuacja lotu	
wohin?			dokąd?	
worauf?			na co?	
der Zubringerbus			autobus dowożący pasażerów na lotnisko	
