Phrase	Grammar	Transcription	Translation	Notes
Verzeihung			przepraszam; proszę wybaczyć	
Platz nehmen			siadać; zajmować miejsce	
recht haben			mieć rację	
ein Stück Torte	NP		kawałek tortu	
einen Moment, bitte			chwileczkę, proszę	
Haben Sie ...?			Czy ma pan ...?	
mein Herr			proszę pana	
in Ordnung			w porządku	
Hunger haben	VP		być głodnym	
bestellen			zamawiać	
bestimmt			na pewno	
das Café			kawiarnia	
da			w takim razie; wtedy; tam	
doch			przecież	
das Eis			lody	
der Eiskaffee	N		kawa z lodami; kawa mrożona	
essen			jeść	
etwas			coś	
frei	Adj		wolny	
gleich			zaraz	
haben			mieć	
der Herr	N		pan	
der Hunger	N		głód	
der Kaffee			kawa	
die Karte			karta; mapa; bilet	
der Kellner			kelner	
mit			z	
der Mokka	N		mokka	
mögen	V		chcieć; mieć ochotę	
nehmen			brać	
die Nuß	N		orzech	
die Nußtorte	N		tort orzechowy	
der Ober	N		kelner	
das Obst	N		owoce	
der Obstsaft	N		sok owocowy	
die Obsttorte	N		tort owocowy	
die Ordnung	N		porządek	
die Sahne	N		śmietana	
die Sahnetorte	N		tort śmietankowy	
stark	Adj		mocny	
das Stück			kawałek	
der Tee			herbata	
der Tisch			stół	
die Torte	N		tort	
trinken			pić	
vielleicht			może	
wie			jak	
wünschen			życzyć sobie	
die Zeit	N		czas	
zweimal			dwa razy	
