Phrase	Grammar	Transcription	Translation	Notes
按		àn	nacisnąć	
到站		dàozhàn	przybyć na stację	
去		qù	odejść; odjechać	
公共汽车站		gōnggòng qìchēzhàn	przystanek autobusowy; dworzec autobusowy	
叫		jiào	wołać; nazywać się; zamawiać	
售票员		shòupiàoyuán	sprzedawca biletów	
押金		yājīn	kaucja; depozyt	
方向		fāngxiàng	kierunek	
开		kāi	otwierać; prowadzić pojazd; zaczynać	
司机		sījī	szofer; kierowca	
快		kuài	szybko	
先		xiān	najpierw; wcześniej	
头班地铁		tóubān dìtiě	pierwszy pociąg metro	
末班地铁		mò bān dìtiě	ostatni pociąg metro	
下车		xiàchē	wysiadać z pojazdu	
上车		shàngchē	wsiadać do pojazdu	
包		bāo	zawinąć; zapakować	
多久来一趟？		duōjiǔ lái yī tàng?	jak często przyjeżdża?	
后		hòu	z tyłu; po; za	
开		kāi	otwierać; prowadzić pojazd; zaczynać	
师傅		shīfu	majster	
计程表		jìchéngbiǎo	licznik	
月票		yuèpiào	bilet miesięczny	
下一站		xiàyízhàn	następny przystanek	
乘客		chéngkè	pasażer	
价钱		jiàqian	cena	
租		zū	czynsz; podatek	
慢		màn	powolny	
停		tíng	zatrzymać się; zaparkować	
站		zhàn	przystanek	
地铁		dìtiě	metro	
地铁站		dìtiě zhàn	stacja metro	
坐车		zuò chē	jechać autobusem; jechać pociągiem	
打的		dǎdī	wziąć taksówkę	
打出租车		dǎ chūzūchē	wziąć taksówkę	
打计程车		dǎ jìchéngchē	wziąć taksówkę	
打的士		dǎ díshì	wziąć taksówkę	
天安门广场		Tiān'ānmén guǎngchǎng	plac Tian'anmen	
票		piào	banknot; bilet	
小费		xiǎofèi	napiwek	
换车		huànchē	przesiadać się	
交通		jiāotōng	transport; ruch uliczny; połączenie	
运输		yùnshū	transport; przejazd	
电车		diànchē	trolejbus	
几路		jǐlù	która linia?	w transporcie publicznym
以内		yǐnèi	w ciągu; mniej niż	
