Phrase	Grammar	Transcription	Translation	Notes
小腹		xiǎofù		
事故		shìgù		
急性		jíxìng		
创口贴		chuàngkǒu tiē		
过敏		guòmǐn		
过敏症		guòmǐnzhèng		
救护车		jiùhù chē		
麻药		máyào		
麻醉师		mázuì shī		
踝骨		huáigǔ		
抗生素		kàngshēng sù		
阑尾炎		lánwěi yán		
盲肠炎		máng chángyán		
阑尾		lánwěi		
盲肠		mángcháng		
胳膊		gēbo		
手臂		shǒubì		
关节炎		guānjié yán		
背		bèi		
绷带		bēngdài		
包		bāo		
血		xuè		
血压		xuèyā		
验血		yànxuè		
血型		xuèxíng		
骨折		gǔzhé		
叫号		jiàohào		
癌症		áizhèng		
得		dé		
测		cè		
脸		liǎn		
胸口		xiōngkǒu		
水痘		shuǐdòu		
发冷		fālěng		
不通		bùtōng		
咳嗽		késou		
割破		gēpò		
深		shēn		
接生		jiēshēng		
产房		chǎnfáng		
拉肚子		lā dùzi		
腹泻		fùxiè		
头晕		tóuyūn		
医生		yīshēng		
值班医生		zhíbān yīshēng		
抽		chōu		
耳朵		ěrduo		
胳膊肘		gēbó zhǒu		
心电图		xīndiàntú		
急诊室		jí zhěnshì		
肠炎		chángyán		
癫痫		diānxián		
每隔四小时		měigé sì xiǎoshí		
检查		jiǎnchá		
大便		dàbiàn		
发烧		fāshāo		
填		tián		
手指		shǒuzhǐ		
流感		liúgǎn		
脚		jiǎo		
表		biǎo		
打一针		dǎyīzhēn		
生孩子		shēng háizi		
淋巴		línbā		
手		shǒu		
感冒		gǎnmào		
做手术		zuò shǒushù		
头		tóu		
心脏		xīnzàng		
心脏病		xīnzàng bìng		
胯骨		kuàgǔ		
医院		yīyuàn		
人体		réntǐ		
疼		téng		
分娩中		fènmiǎn zhōng		
发炎		fāyán		
注射		zhùshè		
特护病房		tèhù bìng fáng		
输液		shūyè		
我这儿疼		wǒ zhèr téng		
肾脏		shènzàng		
膝盖		xīgài		
阵痛		zhèntòng		
化验		huàyàn		
腿		tuǐ		
肝脏		gānzàng		
肺部		fèibù		
麻疹		mázhěn		
病史		bìngshǐ		
医疗保险		yīliáo bǎoxiǎn		
药		yào		
月经		yuèjīng		
精神病		jīngshén bìng		
嘴		zuǐ		
流行性		liúxíngxìng		
腮腺炎		sāi xiànyán		
恶心		ěxīn		
鼻子		bízi		
护士		hùshi		
观察		guānchá		
产科医生		chǎnkē yīshēng		
拄拐杖		zhǔ guǎizhàng		
实习医生		shíxí yīshēng		
张开		zhāngkāi		
动手术		dòng shǒushù		
手术室		shǒushù shì		
手术台		shǒushù tái		
手术		shǒushù		
脏器		zàngqì		
输氧		shūyǎng		
病人		bìngrén		
青霉素		qīngméisù		
安置		ānzhì		
小儿麻痹症		xiǎo'ér mábì zhèng		
怀孕		huáiyùn		
做准备		zuò zhǔnbèi		
开		kāi		
手术后情况		shǒushù hòu qíngkuàng		
脉搏		màibó		
推		tuī		
上石膏		shàng shígāo		
观察室		guānchá shì		
挂号		guàhào		
挂号处		guàhào chù		
正常		zhèngcháng		
切除		qiēchú		
卷起		juǎnqǐ		
流鼻涕		liú bítì		
看病		kànbìng		
固定骨头		gùdìng gǔtóu		
肩膀		jiānbǎng		
难受		nánshòu		
袖子		xiùzi		
扭伤		niǔshāng		
听诊器		tīngzhěn qì		
缝合		fénghé		
胃疼		wèiténg		
肚子疼		dùzi téng		
担架		dānjià		
外科医生		wàikē yīshēng		
肿		zhǒng		
症状		zhèngzhuàng		
片		piān		
量体温		liáng tǐwēn		
嗓子		sǎngzi		
喉咙		hóulóng		
扁桃腺		biǎntáo xiàn		
镇静剂		zhènjìng jì		
肺结核		fèijiéhé		
不舒服		bù shūfu		
意外		yìwài		
小便		xiǎobiàn		
性病		xìngbìng		
主要		zhǔyào		
吐		tù		
腰		yāo		
候诊室		hòuzhěn shì		
轮椅		lúnyǐ		
伤口		shāngkǒu		
手腕		shǒuwàn		
