Phrase	Grammar	Transcription	Translation	Notes
# === a1 ===
le garçon	N		chłopiec	
le crayon	N		ołówek	
le banc	N		ławka	
le cahier	N		zeszyt	
l'homme	N		mężczyzna	
le livre	N		książka	
le stylo	N		pióro	
la chaise	N		krzesło	
la femme	N		kobieta	
la fille	N		dziewczyna	
la gomme	N		gumka	
la règle	N		linijka	
la serviette	N		teczka	
la table	N		stół	
Qu'est-ce que c'est?			Co to jest?	
Est-ce un ...?			Czy to jest ...?	
Oui, c'est un ...			Tak, to jest ...	
Non, ce n'est pas un ...			Nie, to nie jest ...	
# === a2 ===
le calendrier	N		kalendarz	
le gant	N		rękawiczka	
le plancher	N		podłoga	
le plafond	N		sufit	
le mouchoir	N		chusteczka	
le mur	N		mur	
le sac	N		torba	
la lampe	N		lampa	
la montre	N		zegar	
la clé	N		klucz	
la cravate	N		krawat	
la fenêtre	N		okno	
l'horloge	N		zegar	
la porte	N		drzwi	
Est-ce que c'est un ...?			Czy to jest ...?	
Ce sont des ...			To są ...	
Ce ne sont pas des ...			To nie są ...	
# === a3 ===
l'étudiant	N		uczeń	
l'oiseau	N		ptak	
le tableau	N		tablica	
le professeur	N		nauczyciel	
l'étudiante	N		uczennica	
la classe	N		klasa	
où?			gdzie?	
dans			w	
devant			przed	
derrière			za	
sous			pod	
sur			nad; na	
maintenant			teraz	
voici			oto	
# === a4 ===
la craie	N		kreda	
la robe	N		suknia	
blanc	Adj		biały	
blanche	Adj		biała	
brun	Adj		brązowy	
brune	Adj		brązowa	
jaune	Adj		żółty; żółta	
rouge	Adj		czerwony; czerwona	
bleu	Adj		niebieski	
bleue	Adj		niebieska	
noir	Adj		czarny	
noire	Adj		czarna	
gris	Adj		szary	
grise	Adj		szara	
rose	Adj		różowy; różowa	
vert	Adj		zielony	
verte	Adj		zielona	
De quelle couleur est le ...?			Jakiego koloru jest ...?	
# === a5 ===
le couteau	N		nóż	
Madame	N		proszę pani	do dorosłej kobiety
Mademoiselle	N		proszę pani	do młodej dziewczyny
Monsieur			proszę pana; pan	
je			ja	
tu			ty	
il			on	
elle			ona	
nous			my	
vous			wy	
ils			oni	
elles			one	
grand			duży	
grande			duża	
rectangulaire			prostokątny; prostokątna	
long			długi	
longue			długa	
rond			okrągły	
ronde			okrągła	
mince			szczupły; szczupła	
étroit			wąski	
étroite			wąska	
pointu			spiczasty	
pointue			spiczasta	
court			krótki	
courte			krótka	
large			duży; duża	
bas			niski	
basse			niska	
carré			kwadratowy	
carrée			kwadratowa	
épais			gruby; gęsty	
épaisse			gruba; gęsta	
gros			duży; gruby; otyły; wielki	
grosse			otyła; wielka	
haut			wysoki	
haute			wysoka	
petit			mały	
petite			mała	
Comment est le ...?			Jaki jest ...?	
# === a6 ===
le chapeau	N		kapelusz	
le manteau	N		płaszcz	
le bateau	N		statek	
Y a-t-il …?			Czy jest ...?	
Qu'y a-t-il …?			Co jest ...?	
Combien de ...?			Ile ...?	
Oui, il y a …			Tak, jest ...	
Non, il n'y a pas de...			Nie, nie ma ...	
# === a7 ===
le bois	N		drewno	
le cuir	N		skóra	
l'encrier	N		kałamarz	
le fer	N		żelazo	
le papier	N		papier	
le soulier	N		but	
le verre	N		szklanka	
l'étoffe	N		materiał; tkanina	
la pierre	N		kamień	
léger	Adj		lekki	
légère	Adj		lekka	
lourd	Adj		ciężki	
lourde	Adj		ciężka	
En quoi est le ...?			Z czego jest ...?	
# === a8 ===
le chien	N		pies	
le cou	N		szyja	
le coude	N		łokieć	
le genou	N		kolano	
le doigt	N		palec	
le bec	N		dziób	
le bras	N		ramię	
le corps	N		ciało	
le dos	N		plecy	
le membre	N		członek	
le pied	N		stopa	
la jambe	N		noga	
la main	N		ręka	
la poitrine	N		pierś	
l'épaule	N		bark	
l'aile	N		skrzydło	
la bouche	N		usta	
la patte	N		łapa	
la tête	N		głowa	
droit	Adj		prawy	
droite	Adj		prawa	
fort	Adj		silny	
forte	Adj		silna	
gauche	Adj		lewy; lewa	
robuste	Adj		silny; silna; mocny; mocna; krzepki; krzepka	
solide	Adj		solidny; solidna; stały; stała; wytrzymały; wytrzymała	
# === a9 ===
le front	N		czoło	
le menton	N		podbródek	
le cheveu	N		włosy	
l'œil	N		oko	
les yeux	N		oczy	
le cil	N		rzęsa	
le nez	N		nos	
le portrait	N		portret	
le sourcil	N		brew	
le visage	N		twarz	
la dent	N		ząb	
la langue	N		język	
la joue	N		policzek	
la fleur	N		kwiat	
la sœur	N		siostra	
la lèvre	N		warga	
l'oreille	N		ucho	
entendre	V		słyszeć	
sentir	V		czuć	
voir	V		widzieć	
beau	Adj		piękny	
belle	Adj		piękna	
blond	Adj		jasnowłosy	
blonde	Adj		jasnowłosa	
laid	Adj		brzydki	
laide	Adj		brzydka	
