Phrase	Grammar	Transcription	Translation	Notes
یازده		yāzdah	jedenaście	
دوازده		davāzdah	dwanaście	
سیزده		sizdah	trzynaście	
چهارده		čahārdah	czternaście	
پانزده		pānzdah	piętnaście	
شانزده		šānzdah	szesnaście	
هفده		hefdah	siedemnaście	
هجده		hejdah	osiemnaście	
نوزده		nuzdah	dziewiętnaście	
بیست		bist	dwadzieścia	
سی		si	trzydzieści	
چهل		čehel	czterdzieści	
پنجاه		panjāh	pięćdziesiąt	
شصت		šast	sześćdziesiąt	
هفتاد		haftād	siedemdziesiąt	
هشتاد		haštād	osiemdziesiąt	
نود		navad	dziewięćdziesiąt	
دست چپ		dast-e čap	po lewej	
دست راست		dast-e rāst	po prawej	
اتحاد جماهیر شوروی سوسیالیستی		Ettehād-e Jamāhir-e šowravi-ye Susyālisti	Związek Socjalistycznych Republik Radzieckich	
اقتصاد		eqtesād	ekonomia	
آن طرف		ān taraf-e	po tamtej stronie	
ایستگاه		istgāh	przystanek	
بازار		bāzār	bazar; rynek	
بالای		bālā-ye	nad	
بالای میز		bālā-ye miz	nad stołem	
بنیان گذار		bonyāngozār	założyciel	
تصویر		tasvir	obraz	
جنوبی		janubi	południowy	
جلو		jelov-e	przed	
جماهیر		jamāhir	republiki	
جمهوری		jomhuri	republika	
چپ		čap	lewy	
دست چپ		dast-e čap	lewa ręka	
دست راست		dast-e rāst	prawa ręka	
دور		dowr-e	wokół	
دولت		dowlat	państwo	
دولتی		dowlati	państwowy	
راحت		rāhat	wygodny	
راست		rāst	prawy	
راضی		rāzi	zadowolony	
روبروی		ruberu-ye	naprzeciw	
رومیزی		rumizi	obrus	
روی دیوار		ru-ye divār	na ścianie	
روی میز		ru-ye miz	na stole	
روی		ru-ye	przyimek ezafetowy	
سر میز		sar-e miz	za stołem	
سر		sar-e	przyimek ezafetowy	
سفید		sefid	biały	
سوسیالیستی		susyālisti	socjalistyczny	
شمالی		šemāli	północny	
صندلی راحتی		sandali-ye rāhati	fotel	
طرف		taraf	strona	
عزیز		aziz	drogi; kochany	
کاملا		kāmelan	zupełnie	
کدام		kodām	jaki; który	
مانند		mānand-e	tak jak; podobnie jak	
مترو		metro	metro	
ناحیه		nāhiye	dzielnica; rejon	
نزدیک		nazdik	bliski; blisko	
نزدیک		nazdik-e	obok; przy	
نوساز		nowsāz	nowy; niedawno zbudowany	
وسط		vasat	środek	
یک طرف		yek taraf	po jednej stronie	
