Phrase	Grammar	Transcription	Translation	Notes
айран			kwaśne mleko	
айт			powiedz	
ал			weź	
алма			jabłko	
апа			babcia	
апар			odnieś	
ат			imię; koń; strzelaj	
ата			dziadek; nazwij	
бар			jest; idź	
демал			odpocznij	
жаз			lato; pisz	
жай			prosty; powoli; położenie; błyskawica	
жайлау			dżajlau	
май			tłuszcz	
сана			licz; świadomość	
шай			herbata	
шаш			włosy; rozrzuć	
әдеби			literacki	
әдебиет			literatura	
әдеп			dobre maniery	
әйнек			szkło	
әкел			przynieś	
әлем			świat	
әуреленбе			nie martw się	
әпер			podaj	
әсем			piękny	
дәптер			zeszyt	
жәрдемдес			pomóż	
сәлем			pozdrowienie	
сән			moda	
сәуле			światło; promień	
тән			nieodłączny; specyficzny	
жәрдем			pomoc	
әлеумет			publika	
әлпет			wygląd	
әлек			zamieszanie	
әтеш			kogut	
әуе			niebo; wysokość	
әуе кемесі			statek powietrzny	
әуе дабылы			alarm przeciwlotniczy	
әуен			melodia	
әулет			rodzina; dynastia	
