Phrase	Grammar	Transcription	Translation	Notes
айдаһар			smok	
гауһар			brylant	
кісі			osoba	
қаһар			gniew	
қаһарман			bohater	
қаһарлы			groźny	
тас			kamień	
шаһар			miasto	
жиһанкез			podróżnik	
атақты			słynny	
шаңғы			narty	
таңертең			rano	
биік			wysoki	
олардың			ich	
жаңа			nowy	
тау			góra	
кең			przestronny	
тебеді			jest na przejażdżce	
кетті			poszedł; pojechał	
таң			poranek	
паң			dumny	
жең			rękaw; wygraj	
кеңес			rada; poradź się	
кеңсе			biuro	
шаң			pył	
тең			równy	
аң			zwierzę	
ең			najbardziej	
сен			ty	
сендер			wy	
сіз			Ty; Pan; Pani	
сіздер			Wy; Panowie; Panie; Państwo	
