Phrase	Grammar	Transcription	Translation	Notes
ауылдар			wioski	
мекемелер			instytucje	
бөбектер			dzieci	
оқушылар			uczniowie	
істейді			pracuje; pracują	
кітаптар			książki	
достар			przyjaciele	
шалдар			starcy	
балалар			dzieci	
таза			czysty	
жарық			jasny	
әйел			kobieta	
күзетші			dozorca	
жазушы			pisarz	
басшы			kierownik	
шыбындар			muchy	
бөлмелер			pokoje	
үйректер			kaczki	
көмектесті			pomogli	
бике			dama	
жолдастар			towarzysze	
қызметкерлер			urzędnicy	
біздің			nasz	
салынды			zbudowany	
онжылдық			dziesięciolatka	
үлгереді			nadąża; nadążają	
шұғылданады			ćwiczy; ćwiczą	
жарысқа қатысады			bierze udział; biorą udział	
қыз балалар			dziewczynki	
киім			odzież; ubranie	
тігуге			szyć	
ас пісіруге			gotować obiad	
үйренеді			uczy się; uczą się	
