Phrase	Grammar	Transcription	Translation	Notes
过		guò	przejść; minąć; spędzać (czas, święta)	
虽然		suīrán	chociaż; nawet	
紧张		jǐnzhāng	intensywny; napięty; stresujący	
但是		dànshì	ale; jednakże	
愉快		yúkuài	w dobrym chumorze; pogodny; miły; miło; szczęśliwie	
小时		xiǎoshí	godzina	
送		sòng	odprowadzić; wysłać; dostarczyć; dać w prezencie	
才		cái	dopiero wtedy, gdy; dopiero co; właśnie	
半天		bàntiān	pół dnia; długi czas; bardzo długo	
因为		yīnwèi	ponieważ; dlatego, że; z powodu	
堵车		dǔchē	korek uliczny	
所以		suǒyǐ	dlatego; w rezultacie; więc	
好		hǎo	bardzo	
一会		yíhuì	chwila	
准备		zhǔnbèi	przygotowania; przygotować	
报纸		bàozhǐ	gazeta	
话		huà	słowa; język mówiony; mowa; rozmowa; wypowiedź; dialekt; język	
流利		liúlì	biegły	
安静		ānjìng	cichy; spokojnie; cicho	
邻居		línjū	sąsiad	
