Phrase	Grammar	Transcription	Translation	Notes
最近		zuìjìn	ostatnio	
身体		shēntǐ	zdrowie; ciało	
比较		bǐjiào	dość; względnie; raczej	
成绩		chéngjì	wynik; punkty	
马马虎虎		mǎmǎ hūhū	tak sobie	
努力		nǔlì	trudny; ciężki; pracowity	
非常		fēicháng	bardzo	
太		tài	bardzo; zbyt	
里		lǐ	w	
有		yǒu	mieć; istnieć; być	
没（有）		méi (yǒu)	nie mieć; nie istnieć; nie być	
空调		kōngtiáo	klimatyzator	
同屋		tóngwū	współlokator	
离		lí	z; od	
远		yuǎn	daleki; odległy	
近		jìn	bliski	
学校		xuéxiào	szkoła	
多		duō	dużo	
挺		tǐng	bardzo; dość	
怎么样		zěnmeyàng	a co na temat ...	
不错		búcuò	nieźle	
头发		tóufa	włosy	
长		cháng	długi	
眼睛		yǎnjing	oko	
个子		gèzi	wzrost	
高		gāo	wysoki	
电视		diànshì	telewizja	
中国		Zhōngguó	Chiny	
