Phrase	Grammar	Transcription	Translation	Notes
请问		qǐng wèn	Przepraszam, chciałbym zapytać.	
图书馆		túshūguǎn	biblioteka	
在		zài	istnieć; być w	
哪儿		nǎr	gdzie?	
就		jiù	właśnie; dopiero	
那儿		nàr	tam	
食堂		shítáng	jadalnia	
留学生		liúxuéshēng	zagraniczny student	
宿舍		sùshè	internat	
办公室		bàngōngshì	biuro	
楼		lóu	budynek	
邮局		yóujú	poczta	
银行		yínháng	bank	
医院		yīyuàn	szpital	
商店		shāngdiàn	sklep	
书店		shūdiàn	księgarnia	
知道		zhīdào	wiedzieć	
去		qù	iść; jechać	
天安门		Tiān'ānmén	plac Niebiańskiego Spokoju	
故宫		Gùgōng	Zakazane Miasto	
颐和园		Yíhéyuán	Pałac Letni	
长城		Chángchéng	Wielki Mur	
