Phrase	Grammar	Transcription	Translation	Notes
向		xiàng	ku; do	
告别		gàobié	opuścić; pożegnać się	
行李		xíngli	bagaż	
收拾		shōushi	spakować; uporządkować; uprzątnąć	
上班		shàngbān	iść do pracy; mieć dyżur; zaczynać pracę	
保重		bǎozhòng	dbać o siebie	
饯行		jiànxíng	mieć pożegnalną kolację	
祝		zhù	życzyć; winszować; modlić się	
平安		píngān	bezpiecznie; dobrze; bez wypadków	
幸福		xìngfú	błogosławiony; szczęście; szczęśliwy	
顺利		shùnlì	bez przeszkód	
刚		gāng	właśnie; twardo; dopiero co; dokładnie	
句		jù	zdanie; wypowiedzenie	
感谢		gǎnxiè	dziękować; wdzięczność; wdzięczny; podziękowanie	
舍不得		shěbude	niechętnie; nie chcieć	
举		jǔ	wznosić; cytować; wymenić; wybrać	
为		wèi	dla; z powodu; aby	
友谊		yǒuyì	towarzystwo; przyjaźń	
干杯		gānbēi	wznieść toast; na zdrowie	
洗照片		xǐ zhàopiàn	wywoływać zdjęcia	
该		gāi	powinien	
登		dēng	wchodzić na pokład	
手续		shǒuxù	formalności	
护照		hùzhào	paszport	
机票		jīpiào	bilet lotniczy	
代		dài	pokolenie; era	
问好		wènhǎo	pozdrawiać	
顺风		shùnfēng	mieć szczęśliwą podróż	
