Phrase	Grammar	Transcription	Translation	Notes
认识		rènshi	poznać; znać	
高兴		gāoxìng	zadowolony	
来		lái	-	przed czasownikiem，oznacza zachętę
介绍		jièshào	przedstawić	
一下儿		yí xiàr	-	oznacza, że czynność była krótkotrwała, przy okazji
是		shì	być	
学习		xuéxí	uczyć się; nauka	
汉语		Hànyǔ	język chiński	
班		bān	grupa; klasa	
的		de	należący do	
学生		xuésheng	uczeń	
这		zhè	to; ten	
我们		wǒmen	my	
那		nà	tamten; tamto	
朋友		péngyou	przyjaciel	
和		hé	i	
人		rén	ludzie	
教室		jiàoshì	klasa; sala wykładowa	
大		dà	duży	
新		xīn	nowy	
同学		tóngxué	kolega ze szkoły	
厚		hòu	gruby	
漂亮		piàoliang	ładny; piękny	
极了		jí le	niezwykle; bardzo	
女儿		nǚ'ér	córka	
聪明		cōngming	mądry	
可爱		kě'ài	przemiły	
看		kàn	patrzeć	
帅		shuài	przystojny	
小		xiǎo	mały	prefiks tworzący zdrobnienia
德国		Déguó	Niemcy	
法国		Fǎguó	Francja	
韩国		Hánguó	Korea	
