Phrase	Grammar	Transcription	Translation	Notes
想		xiǎng	myśleć; wierzyć; chcieć; tęsknić	
当然		dāngrán	oczywiście; niewątpliwie	
家		jiā	dom; rodzina; sufiks nazw zawodów	
口		kǒu	usta	
兄弟		xiōngdì	bracia	
姐妹		jiěmèi	siostry	
独生女		dú shēng nǚ	jedynaczka	
工作		gōngzuò	praca	
父亲		fùqīn	ojciec	
母亲		mǔqīn	matka	
医生		yīshēng	lekarz	
公司		gōngsī	firma; przedsiębiorstwo	
职员		zhíyuán	pracownik biurowy	
记者		jìzhě	reporter; dziennikarz	
名片		míngpiàn	wizytówka	
父母		fùmǔ	rodzice	
今年		jīnnián	tego roku	
多		duō	ponad	
岁		suì	lat	przy podawaniu wieku
秘密		mìmì	tajemnica; sekret	
孩子		háizi	dziecko	
儿子		érzi	syn	
真		zhēn	prawdziwy	
售货员		shòuhuòyuán	sprzedawca	
经理		jīnglǐ	dyrektor; kierownik	
司机		sījī	szofer; kierowca	
爷爷		yéye	dziadek; ojciec ojca	
奶奶		nǎinai	babcia; matka ojca	
年纪		niánjì	wiek	
