Phrase	Grammar	Transcription	Translation	Notes
过		guò	-	partukuła oznaczająca doświadczenie z przeszłości
自己		zìjǐ	siebie; się; własny	
行		xíng	OK; w porządku; iść; może być	
次		cì	 raz	klasyfikator ilości powtórzeń
第		dì	-	prefix liczebników porządkowych
除了以外		chúle yǐwài	oprócz	
些		xiē	kilka	
有名		yǒumíng	sławny; znany	
风味		fēngwèi	miejscowy smak; lokalny styl	
小吃		xiǎochī	przekąska	
差不多		chàbuduō	prawie	
真		zhēn	prawdziwy; oryginalny	
盘		pán	misa; taca	
磁带		cídài	magnetyczna taśma	
好听		hǎotīng	o miłym dźwięku	
可		kě	bardzo	
遍		biàn	raz; kolej	
简单		jiǎndān	prosty; nieskomplikowany	
从来		cónglái	zawsze; nigdy	
英语		yīngyǔ	język angielski	
假		jiǎ	fałszywy; sztuczny; podrobiony; pożyczać	
去年		qùnián	zeszły rok	
毕业		bìyè	koniec szkoły; ukończyć szkołę	
出差		chūchāi	być w podróży służbowej	
封		fēng	 zapieczętować	klasyfikator listów
乒乓球		pīngpāngqiú	tenis stołowy; ping-pong; piłeczka do ping-ponga	
排球		páiqiú	siatkówka	
美国		měiguó	Ameryka; amerykański; Stany Zjednoczone; USA	
