Phrase	Grammar	Transcription	Translation	Notes
要		yào	chcieć	
换		huàn	zamieniać	
钱		qián	pieniądze	
多少		duōshao	ile?	
一		yī	jeden	
百		bǎi	sto	
美元		měiyuán	dolar amerykański	
二		èr	dwa	
三		sān	trzy	
四		sì	cztery	
五		wǔ	pięć	
两		liǎng	dwa	
杯		bēi	kubek; szklanka	
块		kuài	yuan	waluta chińska
元		yuán	yuan	waluta chińska
个		gè	sztuka	najczęściej używany klasyfikator
六		liù	sześć	
毛		máo	mao	1/10 yuana
角		jiǎo	jiao	1/10 yuana
瓶		píng	butelka	
七		qī	siedem	
八		bā	osiem	
本		běn	tom; wolumin	klasyfikator książek, itp.
九		jiǔ	dziewięć	
十		shí	dziesięć	
分		fēn	fen	1/10 jiao
