Phrase	Grammar	Transcription	Translation	Notes
家		jiā	rodzina; dom	
正在		zhèngzài	podczas; w trakcie	
减价		jiǎnjià	obniżyć cenę	
顾客		gùkè	klient	
少		shǎo	mało; niewiele; brakować	
有的		yǒude	niektórzy	
挑		tiāo	wybierać	
排队		páiduì	stać w kolejce	
交		jiāo	zapłacić; wydać; zaprzyjaźnić się; przecinać się	
咦		yí	-	wyrażenie zdumienia
先生		xiānsheng	pan; nauczyciel	
找		zhǎo	szukać	
刚才		gāngcái	właśnie; przed chwilą	
打		dǎ	bić; uderzyć	
招聘		zhāopìn	rekrutacja; szukać pracowników	
打算		dǎsuan	planować; mieć zamiar; plany; zamiary	
应聘		yìngpìn	być zatrudnionym przez; zatrudniać	
外边		wàibian	na zewnątrz; część zewnętrzna	
下雨		xiàyǔ	deszczowy; pada deszcz	
雨		yǔ	deszcz	
一边		yìbiān	podczas gdy	
聊天儿		liáotiāner	gawędzić	
大家		dàjiā	wszyscy	
明年		míngnián	przyszły rok	
可能		kěnéng	być może; prawdopodobnie	
旅行		lǚxíng	podróż	
回答		huídá	odpowiadać; odpowiedź	
猜		cāi	zgadywać	
擦		cā	wycierać	
黑板		hēibǎn	tablica	
音乐		yīnyuè	muzyka	
歌		gē	piosenka	
信		xìn	list; wierzyć; ufać	
邮票		yóupiào	znaczek pocztowy	
寄		jì	wysłać pocztą; nadać	
