Phrase	Grammar	Transcription	Translation	Notes
关		guān	zamykać; wyłączać	
感冒		gǎnmào	przeziębić się; przeziębienie	
发烧		fāshāo	mieć gorączkę	
哟		yō	och	
赶快		gǎnkuài	natychmiast; niezwłocznie	
愿意		yuànyì	chcieć; zgodzić się	
怕		pà	bać się	
打针		dǎzhēn	zrobić zastrzyk; mieć zrobiony zastrzyk	
大夫		dàifu	lekarz	
开始		kāishǐ	zaczynać; początek	
头疼		tóuténg	ból głowy; boli głowa	
嗓子		sǎngzi	gardło; głos	
咳嗽		késou	kasłać	
量		liáng	mierzyć	
体温		tǐwēn	temperatura ciała	
体温表		tǐwēnbiǎo	termometr lekarski	
度		dù	stopień	
嘴		zuǐ	usta	
张		zhāng	otworzyć	
开药		kāiyào	przepisać lekarstwo	
按时		ànshí	na czas; punktualnie	
平时		píngshí	w normalnych czasach	
劝		quàn	radzić; namawiać; perswadować; zmuszać do	
烟		yān	papieros; tytoń; dym	
好处		hǎochu	benefit; dobry resultat	
戒		jiè	przestać; rzucić; ostrzegać przed	
打开		dǎkāi	otwierać; okazać; włączyć	
空气		kōngqì	powietrze; atmosfera	
手		shǒu	ręka; poręczny	
旧		jiù	stary; poprzedni	
拆		chāi	rozebrać; zburzyć; rozerwać; otworzyć	
