Phrase	Grammar	Transcription	Translation	Notes
支		zhī	utrzymywać; wznosić; gałąź; dział; wypłacać pieniądze	klasyfikator
红		hóng	modny; czerwony; rewolucyjny	
还是		háishi	albo; oprócz tego; mimo to	
蓝		lán	niebieski	
样		yàng	rodzaj; sposób; wzór; wygląd; kształt	
别的		biéde	inny; drugi	
了		le	-	partykuła czasu dokonanego; partukuła wzmacniająca
卖		mài	sprzedawać	
再		zài	znów; jeszcze raz	
听		tīng	puszka	klasyfikator
一共		yígòng	wspólnie; razem	
给		gěi	dla; dać	partykuła strony biernej
零钱		língqián	drobne pieniądze	
找钱		zhǎoqián	wydawać resztę	
零		líng	reszta; zero	
数		shǔ	liczyć	
橘子		júzi	pomarańcza	
斤		jīn	funt; miara wagi równa 0.5 kg	
东西		dōngxi	rzecz	
甜		tián	słodki	
尝		cháng	skosztować; spróbować	
西红柿		xīhóngshì	pomidor	
怎么		zěnme	jak?; w jaki sposób?; dlaczego?	
新鲜		xīnxiān	świeży; świeżość	
摘		zhāi	pożyczyć; zerwać; zebrać; wybrać	
酸		suān	kwaśny; bolesny; ból; kwas	
辆		liàng	-	klasyfikator pojazdów
自行车		zìxíngchē	rower	
铅笔		qiānbǐ	ołówek	
苹果		píngguǒ	jabłko	
凉		liáng	chłodny; zimny	
热		rè	gorąco; rozgrzać; gorący; gorączkowy	
短		duǎn	brakujący; krótki	
圆珠笔		yuánzhūbǐ	długopis	
