Phrase	Grammar	Transcription	Translation	Notes
Adana'lı			Adanańczyk	mieszkaniec Adany
Ahmet			Ahmet	imię męskie
altı			sześć	
ayrı			oddzielny	
bey			pan	
bina			budynek	
birer			pojedyńczo	
birkaç			kilka	
bugün			dzisiaj	
buralı			lokalny	
cumartesi			sobota	
çeşitli			różnorodny	
dekanlık			dziekanat	
diğer			inny	
eski			starożytny	
gün			dzień	
günaydın			dzień dobry	
her			każdy	
Kadir			Kadir	imię męskie
kafeterya			kafeteria	
karanlık			ciemność	
kıyı			brzeg	
kütüphane			biblioteka	
merdiven			schody	
nehir			rzeka	
nereli			skąd pochodzący?	
on iki			dwanaście	
pazar			niedziela	
saat			godzina	
sağda			po prawej stronie	
sekizinci			ósmy	
solda			po lewej stronie	
taraf			strona; część	
tatil			wolny od pracy	
teşekkür			wdzięczność	
üniversiteli			student uniwersytetu	
vestiyer			garderoba	
yani			to znaczy	
yarın			jutro	
yer			miejsce	
yine			znowu	
