Phrase	Grammar	Transcription	Translation	Notes
דַּיְסָה			kasza	
חָלָב			mleko	
דַּיְסַת חָלָב			kasza z mlekiem	
לֶחֶם			chleb	
חֶמְאָה			masło	
לֶחֶם בְּחֶמְאָה			chleb z masłem	
נַקְנִיק			kiełbasa	
בְּלִי			bez	
רִבָּה			konfitury	
גְּבִינָה			ser	
גְּלִידָה			lody	
פִּטְרִיָה			grzyb	
מִזְוָדָה			walizka	
יַחַד			razem	
בְּיַחַד			razem	
בּוּל			znaczek	
מַטְבֵּעַ			moneta	
מַטְבְּעוֹת			monety	
שֶׁמֶשׁ			słońce	
יַרֵחַ			księżyc	
שָׁמַיִם			niebo	
אוֹקְיָנוּס			ocean	
הוֹדִי			indyjski	
תִּיכוֹן			średni	
אֶרֶץ			kraj	
הָאָרֶץ			Izrael	
הַגָּלִיל			Galilea	
הַנֶּגֶב			Negev	
הַמִּזְרַח הַתִּיכוֹן			Bliski Wschód	
מִזְרָח			wschód	
הִנֵּה			oto	
עַל יַד			obok	
שִׁכּוּן			dzielnica	
עִבְרִי			żydowski	
רְבִיעִי			czwarty	
גָר			mieszkał	
לָגוּר			mieszkać	
רַכֶּבֶת			pociąg	
תַרְבּוּת			kultura	
חָמוֹת			teściowa	
טַבַּעַת			pierścień	
סַפָּרִית			fryzjerka	
כַּפִּית			łyżeczka	
מֶרְכָּז			centrum	
רְחוֹב			ulica	
רְחוֹבוֹת			ulice	
כְּנֶסֶת			Kneset; parlament	
מִפְלָגָה			partia	
מִסְעָדָה			restauracja; stołówka	
סִפּוּר			opowiadanie	
מִלְחָמָה			wojna	
עוֹלָם			świat	
מְדִינָה			państwo	
נָשִׂיא			prezydent	
כְּדַאי לִזְכּוֹר			trzeba zapamiętać	
מְדִינַת יִשְׂרָאֵל			państwo Izrael	
נְשִיא הַמְדִינָה			prezydent państwa	
חֲבֵר כְּנֶסֶת			członek Knesetu	
מִפְלֶגֶת הָעֲבוֹדָה			Partia Pracy	
מִלְחֶמֶת הָעוֹלָם הָרִאשׁוֹנָה			Pierwsza Wojna Światowa	
םִלְחֶמֶת הָעוֹלָם הַשְׁנִיָה			Druga Wojna Światowa	
שָׁנִים קָשׁוֹת שֶׁל מִלְחָמָה			trudne lata wojny	
שְׁנוֹת מִלְחָמָה קָשׁוֹת			trudne lata wojny	
רוֹאֵה חֶשְׁבּוֹן			księgowy	
חֶשְׁבּוֹן			rachunek	
חֶשְׁבּוֹנוֹת			rachunki	
שָׁנָה			rok	
שָׁנִים			lata	
הַפְסָקָה			przerwa	
מִסְפָּר			liczba; numer	
