Phrase	Grammar	Transcription	Translation	Notes
муаллим			nauczyciel	
талаба			uczeń	
бо талабагон			z uczniami	
бутта			krzak; krzew	
дарахт			drzewo	
не			nie	
нест			nie jest	
балки			ale	
канӣ			no! nuże!	
набуда			nie będąc	
парда			zasłona	
сутун			słup; kolumna; pień	
мех			gwóźdź	
Тарҷума кунед!			Przetłumaczcie!	
Ин ҷумларо тарҷума кунед!			Przetłumaczcie to zdanie!	
Хонед!			Przeczytajcie!	
Шумо хонед!			Wy przeczytajcie!	
Нависед!			Napiszcie!	
Шумо нависед!			Wy napiszcie!	
