Phrase	Grammar	Transcription	Translation	Notes
даҳан			usta	
баҳо			ocena	
баҳор			wiosna	
баҳор омад			nadeszła wiosna	
роҳ			droga	
моҳ			miesiąc	
моҳтоб			księżyc	
моҳӣ			ryba	
оҳанг			melodia; ton	
ҳафт			siedem	
ҳашт			osiem	
нӯҳ			dziewięć	
даҳ			dziesięć	
даҳум			dziesiąty	
кӯҳ			góra	
кӯҳҳо			góry	
саҳв			błąd; pomyłka	
баромаданд			wyszli; pojawili się; wzeszli	
алаф			trawa	
лолаю ҳам алаф			tulipany i trawa	
чоҳ			studnia	
яма оҳу			sarna; gazela	
ҳайвон			zwierzę	
оҳан			żelazo	
шаб			noc; nocą	
офтоб			słońce	
метобад			świeci	
дӯст			przyjaciel	
ҳаст			jest; znajduje się	
ҳафта			tydzień	
ҷӯй			strumień	
моҳӣ гирифтанд			złapali rybę	
даҳум			dziesiąty	
синф			klasa	
мехонад			uczyć się	
ҳавлӣ			podwórko; dom z podwórkiem; dwór	
дарахт			drzewo	
бисёр			dużo	
дар фасли тирамоҳ			jesienią; podczas jesieni	
борон			deszcz	
борон меборад			pada deszcz	
аз кӯҳҳо мегузарад			przechodzi, biegnie przez góry	
Аҳмад			Ahmad	imię męskie
Муҳаммад			Muhammad	imię męskie
Баҳром			Baharom	imię męskie
