Phrase	Grammar	Transcription	Translation	Notes
ҷома			chałat	
ҷомаи нав			nowy chałat	
чӯҷа			kurczak	
лаҷом			uzda	
лаҷом кардам			okiełznałem	
ҷорӯб			miotła	
бо ҷорӯб			miotłą	
ҷон			dusza; życie	
ғиҷҷак			gidżdżak	instrument muzyczny podobny do skrzypiec
ғиҷҷак менавозад			gra na gidżdżaku	
куҷо			gdzie? dokąd?	
дар куҷо?			gdzie?	
ба куҷо?			dokąd?	
Дар куҷо истодай?			Gdzie stoisz?	
Ба куҷо меравй?			Dokąd idziesz?	
дараҷа			stopień	
Имрӯз даҳ дараҷа гарм аст.			Dziś jest 10 stopni ciepła.	
натиҷа			wynik; rezultat	
Ҷӯра			Dżura	imię męskie
Ҷӯрабек			Dżurabek	imię męskie
Ҷалол			Dżalol	imię męskie
мегузарад			przemija; upływa	
ҷуроб			skarpety	
ҷой			miejsce	
каҷ			krzywy	
коҷ			sosna	
харид			kupił	
рангин			kolorowy; wielobarwny	
мебофад			robi na drutach	
нақша			plan	
ҷамъоварй			zbiory	
ҷамъоварии пахта			zbiory bawełny	
иҷро кард			wypełnił	
забони тоҷикй			język tadżycki	
меомӯзем			uczymy się	
