Phrase	Grammar	Transcription	Translation	Notes
el adolescente	N		nastolatek	
el bebé	N		niemowlę	
la primera infancia	NP		niemowlęctwo	
el recién nacido	NP		noworodek	
hacerse mayor de edad	VP		osiągnąć dorosłość	
hacerse adulto	VP		osiągnąć dorosłość	
la persona anciana	NP		osoba starsza	
envejecido	Adj		podstarzały	
jubilarse	V		przejść na emeryturę	
la jubilación anticipada	NP		przejść na wcześniejszą emeryturę	
anciano	Adj		sędziwy	
senil	Adj		starczy	
la vejez	N		starszy wiek; starość	
viejo	Adj		stary	
envejecer	V		starzeć się	
hacerse mayor de edad	VP		uzyskać pełnoletność	
la adolescencia	N		wiek dojrzewania	
la edad mediana	NP		wiek średni	
entusiasta	Adj		entuzjastyczny	
entusiasmado	Adj		entuzjastyczny	
inquieto	Adj		niespokojny	
infeliz	Adj		nieszczęśliwy	
insatisfecho	Adj		niezadowolony	
indiferente	Adj		obojętny	
enfadado	Adj		obrażony; zdenerwowany	
impresionado	Adj		pod wrażeniem	
excitado	Adj		podniecony	
despreciativo	Adj		pogardliwy	
deprimido	Adj		przygnębiony	
entretenido	Adj		rozbawiony	
decepcionado	Adj		rozczarowany	
solo	Adj		samotny	
sentimental	Adj		sentymentalny	
triste	Adj		smutny	
feliz	Adj		szczęśliwy	
agradecido	Adj		wdzięczny	
hostil	Adj		wrogi	
compasivo	Adj		współczujący	
furioso	Adj		wściekły	
conmovido	Adj		wzruszony	
satisfecho	Adj		zadowolony	
avergonzado	Adj		zakłopotany	
avergonzado	Adj		zawstydzony	
envidioso	Adj		zazdrosny	
celoso	Adj		zazdrosny	
confundido	Adj		zażenowany	
confuso	Adj		zażenowany	
nervioso	Adj		zdenerwowany	
desesperado	Adj		zdeterminowany	
sorprendido	Adj		zdziwiony	
irritado	Adj		zirytowany	
nervioso	Adj		zirytowany	
furioso	Adj		zły	
enojado	Adj		zły	
enfadado	Adj		zły	
preocupado	Adj		zmartwiony	
desesperado	Adj		zrozpaczony	
agresivo	Adj		agresywny	
ambicioso	Adj		ambitny	
apodíctico	Adj		apodyktyczny	
arrogante	Adj		arogancki	
desinteresado	Adj		bezinteresowny	
temeroso	Adj		bojaźliwy	
inteligente	Adj		bystry	
lúcido	Adj		bystry	
paciente	Adj		cierpliwy	
bueno	Adj		dobry	
exacto	Adj		dokładny	
egoista	Adj		egoistyczny	
emocional	Adj		emocjonalny	
hablador	Adj		gadatliwy	
locuaz	Adj		gadatliwy	
confiable	Adj		godny zaufania	
caprichoso	Adj		grymaśny	
generoso	Adj		hojny	
de humor cambiante	Adj		humorzasty	
temperamental	Adj		humorzasty	
inteligente	Adj		inteligentny	
introvertido	Adj		introwertyk	
pendenciero	Adj		kłótliwy	
perezoso	Adj		leniwy	
taciturno	Adj		małomówny	
nervioso	Adj		nerwowy	
impaciente	Adj		niecierpliwy	
insensible	Adj		niedelikatny	
hosco	Adj		niemiły	
desobediente	Adj		nieposłuszny	
poco fiable	AdjP		nierzetelny	
tímido	Adj		nieśmiały	
deshonesto	Adj		nieuczciwy	
grosero	Adj		nieuprzejmy	
de confianza			niezawodny	
aburrido	Adj		nudny	
valiente	Adj		odważny	
bravo	Adj		odważny	
tranquilo	Adj		opanowany; spokojny	
seguro de sí mismo			pewny siebie	
alegre	Adj		pogodny	
violento	Adj		porywczy	
impetuoso	Adj		porywczy	
obediente	Adj		posłuszny	
serio	Adj		poważny	
trabajador	Adj		pracowity	
práctico	Adj		praktyczny	
vano	Adj		próżny	
amistoso	Adj		przyjazny	
romántico	Adj		romantyczny	
distraído	Adj		roztargniony	
de confianza			rzetelny	
avaro	Adj		skąpy	
tacaño	Adj		skąpy	
modesto	Adj		skromny	
tranquilo	Adj		spokojny	
franco	Adj		szczery	
honesto	Adj		szczery	
sociable	Adj		towarzyski	
considerado	Adj		troskliwy	
cuidadoso	Adj		troskliwy	
honesto	Adj		uczciwy	
testarudo	Adj		uparty	
atento	Adj		usłużny	
servicial	Adj		usłużny	
sensible	Adj		wrażliwy	
hostil	Adj		wrogi	
melindroso	Adj		wybredny	
exigente	Adj		wybredny; wymagający	
olvidadizo	Adj		zapominalski	
presumido	Adj		zarozumiały	
celoso	Adj		zazdrosny	
de voluntad firme			zdecydowany	
decidido	Adj		zdecydowany	
malévolo	Adj		złośliwy	
animado	Adj		żywy; żywotny	
atractivo	Adj		atrakcyjny	
ancho de espaldas			barczysty	
pálido	Adj		blady	
la cicatriz	N		blizna	
rubio	Adj		blondyn	
rubia	Adj		blondynka	
barbudo	Adj		brodaty	
la verruga	N		brodawka	
feo	Adj		brzydki	
flaco	Adj		chudy	
patilargo	Adj		długonogi	
bien formado			dobrze zbudowany	
bien hecho			dobrze zbudowany	
minúsculo	Adj		drobny	
diminuto	Adj		drobny	
el peinado	N		fryzura	
gordo	Adj		gruby	
el flequillo	N		grzywka	
corpulento	Adj		korpulentny	
óseo	Adj		kościsty	
la cola de caballo			kucyk	
bonito	Adj		ładny	
calvo	Adj		łysy	
bajo	Adj		niski	
regordete	Adj		niski i pulchny	
