Phrase	Grammar	Transcription	Translation	Notes
哪		nǎ	który; jak	
国		guó	kraj; państwo; naród	
叫		jiào	nazywać się	
名字		míngzi	imię	
贵		guì	drogi; szlachetny; pański	
姓		xìng	nazwisko	
几		jǐ	kilka; ile	
位		wèi	pozycja; lokalizacja; miejsce	
教		jiāo	uczyć	
住		zhù	mieszkać; zatrzymać się	
号		hào	data; numer	
房间		fángjiān	pokój	
电话		diànhuà	telefon	
号码		hàomǎ	numer	
每		měi	każdy	
天		tiān	dzień; niebo	
下午		xiàwǔ	popołudnie	
做		zuò	zrobić; wyprodukować	
有时候		yǒu shíhou	czasami	
休息		xiūxi	odpoczynek; odpoczywać	
常常		chángcháng	często; zwykle	
跟		gēn	iść za; iść z; pięta; z; i	
谁		shuí	kto	
一起		yìqǐ	razem	
睡觉		shuìjiào	iść spać; iść do łóżka	
这儿		zhèr	tutaj	
晚上		wǎnshang	wieczorem	
