Phrase	Grammar	Transcription	Translation	Notes
开		kāi	otwierać; włączyć	
着		zhe	-	partykuła czasu teraźniejszego ciągłego
书架		shūjià	półka na książki	
放		fàng	umieścić; położyć	
椅子		yǐzi	krzesło	
躺		tǎng	oprzeć się; położyć się	
地		de	-	partykuła przysłówkowa
超级		chāojí	super-	
市场		shìchǎng	rynek; bazar	
排		pái	rząd; szereg	
立		lì	stać	
货架		huòjià	półki na towar	
整齐		zhěngqí	uporządkowany; schludny	
摆		bǎi	umieścić; wystawić	
各		gè	każdy	
挂		guà	zawiesić	
牌子		páizi	znak; marka; metka	
勿		wù	nie	oznacza zakaz
书房		shūfáng	gabinet; pokój do nauki	
报		bào	gazeta	
沙发		shāfā	sofa	
客厅		kètīng	salon; pokój dla gości	
猫		māo	kot	
窗台		chuāngtái	parapet	
站		zhàn	stać	
戴		dài	włożyć; nosić; podtrzymywać	
穿		chuān	nosić; wkładać ubranie	
抱		bào	obejmować	
拿		ná	łapać; chwytać	
背		bēi	nieść na plecach	
墙		qiáng	ściana; mur	
地图		dìtú	mapa	
哭		kū	płakać	
生气		shēngqì	rozgniewany; zły; zdenerwowany	
认真		rènzhēn	rzetelny; sumienny	
趴		pā	leżeć na brzuchu	
窗户		chuānghu	okno	
