Phrase	Grammar	Transcription	Translation	Notes
听说		tīngshuō	mówi się, że ...; słyszałem, że ...	
菜		cài	potrawa; warzywa	
好吃		hǎochī	smaczny	
服务员		fúwùyuán	kelner; obsługa	
事		shì	sprawa	
菜单		càidān	menu	
点		diǎn	zamówić	
鱼香肉丝		yúxiāng ròusī	wołowina z aromatem ryb	
麻婆豆腐		mápó dòufu	smażone tofu na ostro	
碗		wǎn	miska	
辣		là	ostry; pikantny	
汤		tāng	zupa	
饮料		yǐnliào	napój	
壶		hú	garnek	
稍		shāo	trochę; nieco	
觉得		juéde	myśleć; sądzić, być zdania	
不过		búguò	ale; tylko; jedynie; nie więcej niż; jednakże	
油		yóu	olej	
最		zuì	najbardziej	
呀		ya	-	partykuła finalna
咸		xián	słony	
苦		kǔ	gorzki; bolesny	
就是		jiùshi	ale; właśnie tak; dokładnie tak; tak samo; w ten sam sposób	
小姐		xiǎojie	młoda kobieta; panna; pani; kelnerka	
结帐		jiézhàng	zapłacić rachunek	
喜欢		xǐhuan	lubić	
结账		jiézhàng	dostać rachunek; poprosić o rachunek	
餐巾纸		cānjīnzhǐ	papierowa serwetka	
付		fù	płacić	
请客		qǐngkè	zaprosić w gości; ugościć; zaprosić na obiad	
以后		yǐhòu	potem; później; następnie; w przyszłości	
唱		chàng	śpiewać	
卡拉OK		kǎlā OK	karaoke	
有意思		yǒuyìsi	ciekawy; interesujący	
汉字		hànzì	chiński znak	
告诉		gàosu	powiedzieć; powiadomić; poinformować	
问题		wèntí	problem; kłopot; temat	
问		wèn	zapytać	
难		nán	trudny; trudność	
