Phrase	Grammar	Transcription	Translation	Notes
走		zǒu	iść	
一直		yìzhí	prosto; ciągle	
往		wǎng	ku; w kierunku; do	
到		dào	do; przybyć	
字		zì	litera; symbol; znak; słowo	
路口		lùkǒu	przejście; skrzyżowanie	
拐		guǎi	skręcać	
米		mǐ	metr	
公里		gōnglǐ	kilometr	
车		chē	wóz; samochód; pojazd	
过		guò	przejść na drugą stronę; minąć	
马路		mǎlù	ulica; droga	
先		xiān	wcześniej; najpierw	
路		lù	droga; linia autobusu	
公共汽车		gōnggòng qìchē	autobus	
然后		ránhòu	następnie; potem	
地铁		dìtiě	metro	
应该		yīnggāi	powinien; musi	
或者		huòzhě	albo; być może	
骑		qí	jechać wierzchem	
技术		jìshù	technika; umiejętność	
还是		háishi	albo; lub	
周末		zhōumò	weekend	
火车		huǒchē	pociąg	
飞机		fēijī	samolot	
快		kuài	szybko; szybki	
可是		kěshì	ale; jednakże	
宽		kuān	szeroki; obszerny	
重		zhòng	ciężki; poważny	
出租汽车		chūzū qìchē	taksówka	
送		sòng	posłać; podarować	
礼物		lǐwù	prezent; podarek	
花		huā	kwiat; wydawać (pieniądze); spędzać (czas)	
舒服		shūfu	wygodny	
