Phrase	Grammar	Transcription	Translation	Notes
terima			thank	
modern			modern	
mengirim			send	
menyatakan			declare	
sifat			character	
enam			six	
proyek			project	
warna			color	
membaca			read	
darwin			darwin	
bertemu			meet	
mobil			car	
nilai			value	
naik			up	
tersedia			available	
tipis			thin	
berbahaya			dangerous	
diperlukan			be required	
buku			book	
keajaiban			miracle	
lanskap			landscape	
besi			iron	
pandangan			view	
pulau			island	
menunggu			wait	
afrika			Africa	
binatang			beast	
asteroid			asteroid	
meter			meter	
menit			minute	
hasil			result	
operasi			operation	
berharap			hope	
keputusan			decision	
sepenuhnya			fully	
alkitab			Bible	
berhasil			succeed	
mendorong			push	
mendalam			deep	
sepotong			a	
berlangsung			take place	
persis			exactly	
utara			north	
mendengarkan			listen	
cuaca			weather	
pulsar			pulsar	
kebanyakan			mostly	
ikan			fish	
memang			Indeed	
jepang			Japan	
kristen			Christian	
terbentuk			form	
pantai			beach	
kawah			crater	
barang			goods	
penelitian			research	
nenek			grandmother	
kompleks			complex	
puing			debris	
skeptis			skeptical	
inilah			here	
keyakinan			conviction	
dirancang			designed	
terpisah			separate	
sebut			call	
pendapat			opinion	
kecuali			except	
yah			yah	
bidang			field	
berharga			valuable	
pola			pattern	
molekul			molecule	
presiden			president	
allah			God	
pertahanan			defense	
tujuh			seven	
berisi			contain	
kecelakaan			accident	
oksigen			oxygen	
serangga			insect	
dibutuhkan			needed	
jantung			heart	
moyang			fathers	
sinar			beam	
efek			effect	
rumit			complicated	
meningkatkan			increase	
per			per	
meningkat			increase	
kepentingan			interest	
persamaan			equation	
kuantum			quantum	
mengunjungi			visit	
memeriksa			check	
bangsa			nation	
hubungan			relationship	
siklus			cycle	
titan			titan	
miliki			have	
jawaban			answer	
