Phrase	Grammar	Transcription	Translation	Notes
menemukannya			find	
organik			organic	
internal			internal	
televisi			television	
liar			wild	
hadiah			gift	
tulisan			writing	
revolusioner			revolutionary	
kerajaan			kingdom	
darah			blood	
gedung			building	
menghilangkan			get rid of	
samudra			Ocean	
perdagangan			trading	
peningkatan			enhancement	
mengumumkan			announce	
kualitas			quality	
serta			and	
dimasukkan			included	
pemanasan			heating	
diduga			allegedly	
habis			exhausted	
linda			linda	
sadar			conscious	
mengeluarkan			release	
blok			block	
usa			usa	
bali			Bali	
radikal			radical	
memotong			cut	
sains			science	
cluster			cluster	
menatap			stare	
menganggap			think	
maaf			Sorry	
betapa			how	
terdeteksi			detected	
dibagi			be divided	
analisis			analysis	
mengalahkan			beat	
hitler			hitler	
tertua			eldest	
mengangkat			lift	
kontribusi			contribution	
mengajar			teach	
sungguh			really	
versi			version	
memerlukan			need	
menyajikan			present	
pengujian			examination	
rekaman			recording	
cacing			worm	
bisakah			can	
hidupnya			his life	
terkecil			The smallest	
kegelapan			darkness	
subjek			subject	
terpencil			isolated	
kontroversial			controversial	
gugup			nervous	
menakutkan			frightening	
jangka			period	
dataran			plain	
membeli			buy	
tradisi			tradition	
tersebar			spread	
merancang			devise	
atribut			attribute	
pasokan			supply	
abadi			timeless	
polusi			pollution	
perspektif			perspective	
diberikan			be given	
irak			Iraq	
membahas			discuss	
samping			side	
otomatisasi			automation	
menutupi			cover	
daging			meat	
terbukti			proven	
kayu			wood	
interaksi			interaction	
biologi			biology	
setan			Devil	
diidentifikasi			identified	
pemeriksaan			examination	
tangki			tank	
lacroix			Lacroix	
papan			board	
dibentuk			be formed	
worid			worid	
saingan			rival	
pasangan			pair	
kepunahan			extinction	
celcius			celcius	
pondok			cottage	
barrie			barrie	
lebah			bee	
ramah			friendly	
sitchin			Sitchin	
