Phrase	Grammar	Transcription	Translation	Notes
mitos			myth	
mematikan			shut down	
kehangatan			warmth	
horn			horn	
otot			muscle	
badan			body	
miies			miies	
hawaii			hawaii	
wiii			wiII	
tetangga			neighbor	
fajar			dawn	
gua			cave	
dili			dili	
reruntuhan			wreckage	
selaras			conformable	
sirius			sirius	
rasi			constellation	
way			way	
maret			March	
temperatur			temperatures	
pittman			Pittman	
merkuri			mercury	
michel			michel	
walikota			Mayor	
planemos			planemos	
sekering			fuse	
urutan			order	
pertemuan			meeting	
membuktikan			prove	
john			john	
ditentukan			determined	
karya			creation	
turut			take part	
megah			pretentious	
kuning			yellow	
reaksi			reaction	
jarang			rarely	
memainkan			play	
menyimpan			save	
surga			heaven	
japonia			Japonia	
rentang			span	
kelas			class	
lupa			forget	
dokumen			document	
frekuensi			frequency	
sektor			sector	
jumlahnya			amount	
halo			Hello	
memanggil			call	
koreksi			correction	
lanjutan			advanced	
halaman			page	
tenang			quiet	
polisi			Police	
rencana			plan	
resmi			official	
fungsi			function	
kapsul			capsule	
sakit			sick	
membiarkan			let	
eg			eg	
menghindari			avoid	
realitas			reality	
kompleksitas			complexity	
memanfaatkan			harness	
meluncur			slide	
saling			each other	
probabilitas			probability	
monumen			monument	
hingga			to	
pendek			short	
perekonomian			economy	
menjual			sell	
manfaat			benefit	
mayor			major	
logis			logical	
sampel			samples	
yunani			Greece	
menjatuhkan			drop	
anna			anna	
asap			smoke	
simulasi			simulation	
kumbang			beetle	
jari			finger	
wajah			face	
iand			iand	
rute			route	
seks			sex	
bau			smell	
bantalan			cushion	
penjaga			guard	
penyerbu			invader	
balibo			Balibo	
tikar			mat	
sejarawan			historian	
mainstream			mainstream	
ternak			livestock	
sorot			beam	
vatikan			Vatican	
