Phrase	Grammar	Transcription	Translation	Notes
penglihatan			vision	
flash			flash	
mate			mate	
fort			fort	
nick			nick	
memperkirakan			estimate	
oker			ocher	
dipenuhi			fulfilled	
sarjana			bachelor	
sarkofagus			sarcophagus	
coppens			Coppens	
plasma			plasma	
akademisi			academics	
kredibel			credible	
eksis			exist	
gliese			Gliese	
sekutu			ally	
ramey			Ramey	
jupiters			Jupiters	
mencair			melt	
merkurius			Mercury	
meteorit			meteorites	
gravity			gravity	
uranus			Uranus	
laboratorium			laboratory	
mengeksplorasi			explore	
facebook			Facebook	
peta			map	
kesejahteraan			welfare	
akurat			accurate	
berpendapat			contend	
datar			flat	
padanya			to him	
keempat			fourth	
celah			slit	
kabar			news	
untungnya			Fortunately	
mengamati			observe	
menekan			push	
sabuk			belt	
grand			grand	
halnya			case	
indonezja			indonezja	
angkor			angkor	
brazylia			brazylia	
radar			radar	
praktis			practical	
lulus			pass	
meminta			ask	
lolos			get away	
basis			base	
strategis			strategic	
cakrawala			firmament	
bertindak			Act	
mengesankan			impress	
menyampaikan			submit	
mempersiapkan			prepare	
memakan			consume	
lagu			song	
melahirkan			give birth	
kode			code	
musuh			enemy	
mengharapkan			expect	
konstruksi			construction	
relativitas			relativity	
menyangkal			deny	
lengan			arm	
getaran			vibration	
ayam			chicken	
bom			bomb	
gigi			tooth	
memerintahkan			instruct	
menyatukan			unite	
̩ghamel			̩ghamel	
memenuhi			meet	
disediakan			provided	
kehabisan			run out	
unifikasi			unification	
menunjuk			appoint	
beragam			diverse	
teratur			regular	
komunitas			community	
perancis			France	
meja			table	
bendungan			dam	
pengertian			understanding	
konsumsi			consumption	
memperoleh			gain	
memaksimalkan			maximizing	
peralatan			equipment	
membatasi			limit	
solusi			solutions	
kemiskinan			poverty	
mengarah			leads	
faktor			factor	
kontraksi			contraction	
ditambah			plus	
mendatang			upcoming	
mengklaim			claims	
melampaui			exceed	
