Phrase	Grammar	Transcription	Translation	Notes
beku			frozen	
selamanya			forever	
barat			west	
politik			political	
kunci			key	
umur			age	
tersembunyi			hidden	
pegunungan			highlands	
komunikasi			communication	
terang			bright	
cassini			cassini	
entah			who knows	
kebenaran			truth	
seharusnya			should	
mengerikan			terrible	
kalinya			time	
dokter			doctor	
pintar			smart	
sayangnya			unfortunately	
mempengaruhi			influence	
harapan			hope	
fisikawan			physicists	
of			of	
kulit			skin	
sedangkan			while	
fokus			focus	
miskin			poor	
minyak			oil	
demi			by	
spektakuler			spectacular	
diukir			carved	
nazca			nazca	
planemo			planemo	
lewat			through	
roger			roger	
instrumen			instrument	
panggilan			call	
dilihat			visits	
bernama			named	
menawarkan			offer	
konstelasi			constellation	
berbagi			sharing	
hancur			wrecked	
tepi			edge	
asal			origin	
medan			field	
tebal			thick	
i			i	
menangkap			capture	
kemanusiaan			humanity	
pagi			morning	
inginkan			wanted	
pikirkan			think	
melindungi			protect	
mengingat			remember	
lampu			lamp	
terkenal			famous	
mengendalikan			control	
pil			pill	
sebabnya			why	
lokasi			locations	
berurusan			deal	
kargo			freight	
ah			Ah	
formasi			formation	
telur			egg	
koloni			colony	
taylor			taylor	
davies			davies	
los			los	
littleton			littleton	
halus			smooth	
tambahan			additional	
timur			east	
mengelilingi			surround	
jejak			trail	
mempelajari			learn	
tergantung			dependent	
elemen			element	
kebijakan			Policy	
penduduk			population	
berikut			following	
perangkat			device	
putih			white	
properti			property	
lengkap			complete	
meninggal			died	
nomor			number	
vega			vega	
gadis			girl	
palsu			FALSE	
relevan			relevant	
nova			nova	
pertumbuhan			growth	
pasar			market	
penciptaan			creation	
membakar			burn	
hanyalah			just	
berlimpah			plentiful	
pasir			sand	
