Phrase	Grammar	Transcription	Translation	Notes
kelangsungan			continuance	
sudut			corner	
pengaruh			influence	
diterima			be accepted	
mendasar			fundamental	
berspekulasi			speculate	
keturunan			ancestry	
lembah			valley	
lahan			land	
surat			letter	
menyapu			sweep	
rock			rock	
alami			naturally	
gamma			gamma	
david			david	
no			No.	
kekacauan			chaos	
kosong			blank	
cari			look for	
observatorium			observatory	
didirikan			established	
kebetulan			accidental	
tugas			task	
signifikan			significant	
isu			issue	
tentara			army	
d			d	
kerusakan			damage	
menghentikan			stop	
mencegah			prevent	
mendekati			approach	
lapangan			field	
baku			standard	
konsep			concept	
̩gtim			̩gtim	
eta			eta	
apel			Apple	
buah			fruit	
roket			rocket	
pendekatan			approach	
berkaitan			be related	
usaha			business	
layak			worthy	
banjir			flood	
jasa			service	
usang			worn	
hutang			debt	
akses			access	
probe			probe	
mitologi			mythology	
melaporkan			report	
tambang			mine	
kesamaan			similarity	
laura			laura	
melayang			float	
peneliti			researcher	
simpanse			chimpanzee	
wartawan			reporter	
kuarsa			quartz	
bullard			Bullard	
balok			beam	
artefak			artifacts	
signifikansi			significance	
pilot			pilot	
hubble			hubble	
terdiri			consist	
cantik			beautiful	
penerbangan			flight	
menyediakan			provide	
menjauh			away	
fitur			features	
melanjutkan			continue	
dibawa			be carried	
memproduksi			produce	
sepertinya			seems	
lihatlah			behold	
aktif			active	
aliran			Flow	
lepas			free	
kapan			When	
drumlin			Drumlin	
istilah			term	
memperbaiki			fix	
nyaman			comfortable	
ekspansi			expansion	
frank			franc	
menonton			watch	
arti			meaning	
dengar			hear	
yesus			jesus	
kehancuran			ruin	
menolak			reject	
kuda			horse	
upaya			effort	
studi			studies	
bahaya			danger	
c			c	
unsur			element	
bayi			baby	
mencuri			steal	
