Phrase	Grammar	Transcription	Translation	Notes
yang			that	
dan			and	
di			in	
ini			this	
untuk			for	
mereka			they	
kita			we	
dari			from	
adalah			is	
tidak			no	
itu			that	
akan			will	
dalam			in	
bahwa			that	
dengan			with	
anda			you	
ada			there is	
saya			I	
pada			on	
kami			we	
ke			to	
lebih			more	
telah			already	
seperti			as	
planet			planet	
apa			What	
satu			one	
tahun			year	
hal			case	
tapi			but	
bumi			earth	
besar			big	
sangat			very	
bisa			can	
semua			all	
mungkin			maybe	
hanya			only	
orang			person	
memiliki			have	
jika			if	
sebuah			a	
beberapa			some	
atau			or	
banyak			many	
dunia			world	
karena			because	
menjadi			into	
dapat			could	
lain			other	
benar			correct	
oleh			by	
sebagai			as	
bintang			star	
melihat			look	
aku			I	
luar			outer	
alam			natural	
dia			he	
tahu			know	
hidup			life	
jadi			so	
apakah			is	
manusia			human	
sama			same	
sekarang			now	
datang			come	
harus			must	
bagaimana			How	
hari			day	
ketika			when	
sini			here	
narator			narrator	
tempat			the place	
salah			FALSE	
membuat			make	
sendiri			own	
tentang			about	
semesta			universal	
sistem			system	
tetapi			but	
mana			what	
waktu			time	
bulan			month	
terjadi			happen	
paling			most	
menemukan			find	
pergi			go	
kehidupan			life	
baru			new	
air			water	
setiap			every	
kecil			small	
juga			too	
sesuatu			something	
cara			way	
baik			good	
bahkan			even	
sekitar			around	
kemudian			then	
ia			he	
