Phrase	Grammar	Transcription	Translation	Notes
murni			pure	
harfiah			literal	
memutuskan			decide	
buruk			bad	
dapatkan			get	
stasiun			station	
perhatian			attention	
eh			eh	
menjawab			answer	
keuangan			finance	
total			total	
bisnis			business	
well			well	
aturan			rule	
newton			newton	
surut			receding	
ton			ton	
kekerasan			violence	
bakar			roasted	
temukan			found	
mungkinkah			is it possible	
mengumpulkan			gather	
isiands			isiands	
primata			primates	
dikunjungi			be visited	
balon			balloon	
hot			hot	
tertutup			closed	
minggu			Sunday	
juli			July	
seberapa			how	
musik			music	
belanda			Netherlands	
kiri			left	
program			program	
australia			Australia	
akal			reason	
sebanyak			as much	
matematika			mathematics	
didasarkan			is based	
perbedaan			difference	
generasi			generation	
dikembangkan			developed	
mikroba			microbe	
ii			ii	
e			e	
selamat			congratulations	
takut			afraid	
selanjutnya			next	
membuatnya			making	
tersisa			The remaining	
gurun			desert	
mengatur			set	
setuju			agree	
terhitung			counted	
kehadiran			presence	
pemimpin			leader	
efisien			efficient	
keberadaan			existence	
potensi			potency	
berinteraksi			interact	
ekstrim			extreme	
gen			gene	
departemen			department	
pertambangan			mining	
peru			peru	
kerajinan			craft	
peluru			bullet	
berbatu			rocky	
rendah			low	
logam			metal	
jet			jet	
antena			antenna	
huygens			Huygens	
senang			happy	
cairan			fluid	
link			link	
mekanisme			mechanism	
terutama			especially	
peran			role	
ibu			mother	
kenal			know	
bangun			get up	
it			it	
menjalankan			run	
canggih			sophisticated	
berevolusi			evolve	
ak			ak	
memecahkan			solve	
usia			age	
memegang			hold	
tenggelam			sink	
ras			race	
tertinggi			supreme	
fosil			fossil	
semut			ant	
kupu			butterfly	
bauval			Bauval	
orion			orion	
objek			objects	
