Phrase	Grammar	Transcription	Translation	Notes
bergerak			move	
teleskop			telescope	
pusat			center	
langsung			directly	
karbon			carbon	
mati			die	
lingkaran			circle	
umum			general	
listrik			electricity	
astronom			astronomers	
berat			weight	
tampak			appear	
berasal			originated	
gagasan			idea	
militer			military	
terhadap			to	
astronot			astronaut	
pasti			certainly	
garis			line	
penjelasan			explanation	
wilayah			territory	
tsoukalos			tsoukalos	
sisi			side	
a			a	
et			et	
bertahan			last	
terletak			located	
mesir			Egypt	
dimulai			starts	
einstein			einstein	
gelombang			wave	
metode			method	
berbagai			various	
perilaku			behavior	
radio			radio	
bahasa			language	
muda			young	
debu			dust	
belakang			back	
kota			city	
pikiran			mind	
rasa			flavor	
ratusan			hundreds	
itulah			that's	
kesempatan			chance	
belajar			learn	
mengungkapkan			reveal	
sulit			difficult	
misteri			mystery	
makanan			food	
skala			scale	
hutan			Forest	
kaki			leg	
tekanan			pressure	
tanggal			date	
piramida			pyramid	
mirip			similar	
tunggal			single	
io			io	
mudah			easy	
kepala			head	
tingkat			level	
gelap			dark	
komputer			computer	
misi			mission	
inggris			English	
tangan			hand	
venus			venus	
dewa			god	
fisika			physics	
burung			bird	
terbaik			best	
yeah			yeah	
massa			mass	
berapi			fiery	
produk			product	
sepuluh			ten	
sering			often	
sinyal			signal	
apapun			any	
berbasis			based	
membayangkan			imagine	
tanda			sign	
menjelaskan			explain	
meninggalkan			leave	
kurang			less	
kenyataannya			reality	
badai			storm	
bang			bang	
nah			Well	
keuntungan			profit	
diambil			taken	
fakta			fact	
mengejutkan			shocking	
terbuat			made of	
memberitahu			telling you	
duduk			sit	
kontak			contact	
pemahaman			comprehension	
kasus			case	
