Phrase	Grammar	Transcription	Translation	Notes
terbuka			open	
dolar			dollar	
mengembangkan			develop	
paus			pope	
goldilocks			goldilocks	
menyelesaikan			complete	
membuka			open	
catatan			record	
mengetahui			knowing	
mendukung			support	
kematian			Dead	
nama			name	
berlaku			apply	
misalnya			for example	
sendirian			alone	
keseluruhan			whole	
pribadi			personal	
sisa			rest	
teks			text	
tindakan			action	
melihatnya			see	
acara			event	
pohon			tree	
diperkirakan			estimated	
global			global	
rhea			rhea	
kejadian			event	
noory			Noory	
maya			maya	
drake			drake	
menuju			head	
sel			cell	
pengamatan			observation	
lanjut			more	
puncak			summit	
dampak			impact	
kalau			if	
jawab			answer	
penggunaan			use	
seti			Seti	
kenapa			Why	
umat			people	
detik			second	
hak			right	
lambat			slow	
dennin			dennin	
up			up	
kosmik			cosmic	
termasuk			including	
menggambarkan			describe	
jangan			do not	
ribu			thousand	
foto			photo	
meledak			explode	
bertanya			asking	
cadangan			reserve	
metana			methane	
big			big	
petunjuk			hint	
membayar			pay	
intelijen			intelligence	
aman			secure	
man			man	
bermain			play	
berapa			how many	
kelangkaan			scarcity	
batuan			rock	
kepiting			crab	
howe			howe	
sejauh			as far as	
nuklir			nuclear	
biaya			cost	
langka			rare	
selain			apart	
bebas			free	
menyarankan			recommend	
agak			rather	
mempertimbangkan			consider	
lapisan			layer	
api			fire	
bangunan			building	
menyerang			attack	
dikonfirmasi			confirmed	
biasanya			usually	
kira			think	
b			b	
mekanika			mechanics	
macam			kind	
pinjaman			loan	
tulang			bone	
bakteri			bacterium	
misterius			mysterious	
geologi			geology	
milyar			billion	
berhubungan			related	
sekitarnya			surrounding	
peristiwa			event	
balik			return	
limbah			waste	
kejahatan			crime	
