Phrase	Grammar	Transcription	Translation	Notes
indah			beautiful	
jumlah			amount	
ilmu			science	
tiga			three	
abad			century	
berbicara			speak	
berkembang			flourish	
saturnus			Saturn	
hewan			animal	
kedua			second	
awan			cloud	
satunya			only	
spesies			species	
mengubah			change	
panjang			long	
mencapai			reach	
tujuan			aim	
bersama			together	
membantu			help	
tiba			arrive	
hitam			black	
ukuran			size	
membentuk			shape	
orbit			orbit	
moneter			monetary	
semacam			a sort of	
hukum			law	
suasana			atmosphere	
cincin			ring	
kapal			ship	
kristal			crystal	
cerita			story	
sederhana			simple	
sejak			since	
berkata			say	
agama			religion	
tubuh			body	
sempurna			perfect	
tinggal			stay	
mampu			capable	
struktur			structure	
sosial			social	
mata			eye	
kemungkinan			possibility	
berjalan			walk	
suhu			temperature	
musim			season	
tanaman			plant	
pesan			message	
ide			idea	
lingkungan			environment	
semuanya			all	
merasa			feel	
dilakukan			do	
radiasi			radiation	
menurut			according to	
s			s	
masuk			entry	
hidrogen			hydrogen	
berikutnya			next	
kerja			work	
memahami			understand	
seseorang			someone	
tua			old	
sebelumnya			previous	
informasi			information	
mengorbit			orbit	
demikian			thereby	
dibangun			constructed	
jatuh			fall down	
semakin			more and more	
daerah			area	
menyebabkan			cause	
dimana			Where	
laki			husband	
penuh			full	
maju			advanced	
menakjubkan			fabulous	
dasarnya			basically	
jutaan			millions	
an			an	
bank			bank	
empat			four	
setengah			half	
atom			atom	
kilometer			kilometer	
tim			team	
masing			each	
perubahan			change	
pekerjaan			work	
menghancurkan			destroy	
tengah			middle	
cair			liquid	
kondisi			condition	
cerdas			intelligent	
hilang			disappear	
utama			main	
merah			red	
lima			five	
memungkinkan			enable	
