Phrase	Grammar	Transcription	Translation	Notes
mudahan			hopefully	
umpan			bait	
padang			field	
bor			drill	
memperpanjang			extend	
berlebihan			excessive	
pasien			patient	
saatnya			time	
ilahi			divine	
fraksional			fractionally	
persen			percent	
jamur			mushroom	
baris			line	
kesepakatan			deal	
ombak			waves	
ketinggian			height	
ekosistem			ecosystems	
diisi			stuffed	
penggalian			excavation	
dinosaurus			dinosaur	
keterampilan			skills	
samar			vague	
gumpalan			clod	
memanjang			lengthwise	
berjuang			fight	
menyelam			dive	
alright			alright	
fretilin			Fretilin	
television			television	
bill			bill	
tablet			tablet	
elips			ellipse	
luka			wound	
hedges			hedges	
homann			Homann	
pengumuman			announcement	
memanas			heat up	
moon			moon	
tornado			tornado	
kb			kb	
status			status	
awak			crewman	
mengontrol			control	
hits			hits	
samudera			oceans	
mengejar			chase	
komersial			commercial	
keserakahan			greed	
ujung			end	
galileo			galileo	
katolik			Catholic	
raja			king	
kaisar			emperor	
interior			interior	
menderita			suffer	
seni			art	
menyentuh			touch	
perahu			boat	
macan			tiger	
tutul			spotted	
belerang			brimstone	
sepasang			pair	
kunjungi			visit	
disimpan			saved	
account			accounts	
kombinasi			combination	
cape			cape	
campuran			mix	
nepal			Nepal	
tokyo			Tokyo	
narodowy			NARODOWY	
garam			salt	
ketakutan			fear	
november			November	
nebula			nebula	
motivasi			motivation	
hebat			great	
agresif			aggressive	
jajak			polls	
melanggar			violate	
hadden			Hadden	
great			great	
ragu			doubt	
implikasi			implication	
rusia			Russia	
ditangkap			be arrested	
artinya			that is to say	
swasta			private	
investasi			investation	
susu			milk	
melompat			jump	
diragukan			doubtful	
kontroversi			controversy	
buat			make	
peluncuran			launching	
aksi			action	
menyimpulkan			conclude	
sisanya			the rest	
terowongan			tunnel	
perlahan			slow	
sehat			healthy	
