Phrase	Grammar	Transcription	Translation	Notes
peduli			care	
buatan			artificial	
kimia			chemistry	
kemajuan			progress	
dianggap			considered	
periode			period	
hipotesis			hypothesis	
mempertahankan			maintain	
terkait			Related	
lembaga			institute	
angkatan			force	
serangan			attack	
piring			plate	
karang			coral	
childress			childress	
kontrol			control	
rahasia			secret	
kaya			rich	
heran			wonder	
jaringan			network	
cocok			suitable	
sungai			river	
delapan			eight	
miliaran			billions	
pengalaman			experience	
kanan			right	
berita			news	
mengganggu			disturb	
desain			design	
string			string	
fisik			physical	
disebabkan			caused	
menerus			constantly	
bersih			clean	
evolusi			evolution	
genetik			genetic	
terdekat			nearby	
nasa			nasa	
kepler			kepler	
sejumlah			a number of	
tabrakan			crash	
eropa			europe	
new			new	
cenderung			tend	
kesalahan			error	
dirinya			himself	
teknik			technique	
kecerdasan			intelligence	
kisah			story	
dalamnya			it	
wanita			woman	
olah			though	
magnet			magnet	
lemah			weak	
ellie			ellie	
bertanggung			responsible	
unik			unique	
fiksi			fiction	
segalanya			everything	
teknis			technical	
berusaha			attempted	
benua			continent	
runtuh			collapse	
berdasarkan			by	
ahli			expert	
beruntung			lucky	
diameter			diameter	
data			data	
dibandingkan			compared	
kadang			sometimes	
memulai			start	
diketahui			is known	
ancaman			threat	
muka			advance	
teman			friend	
ayah			father	
disk			disk	
bulu			fur	
potongan			piece	
yo			yo	
katakan			tell	
benda			object	
media			media	
ulang			repeated	
singkat			brief	
sebagainya			etc	
jawabannya			answer	
maksud			intent	
konsekuensi			consequence	
kelimpahan			abundance	
kunjungan			visit	
pembentukan			formation	
dikelilingi			surrounded	
satelit			satellite	
menulis			write	
helium			helium	
off			off	
individu			individual	
batas			limit	
tidur			sleep	
