Phrase	Grammar	Transcription	Translation	Notes
kepercayaan			trust	
intens			intense	
rusak			broken	
bila			when	
awalnya			initially	
pecahan			fraction	
pasukan			troops	
biak			cud	
arus			current	
kutub			pole	
dekatnya			proximity	
aztec			aztec	
extraterrestrial			extraterrestrial	
bellerophon			Bellerophon	
menyelidiki			investigate	
perintah			command	
robot			robot	
set			set	
tarik			Pull	
lantai			floor	
universitas			university	
zaman			era	
menggunakannya			use it	
fantastis			fantastic	
laba			profit	
seribu			thousand	
tunggu			Wait	
dihapus			erased	
usul			proposal	
putar			turning	
pemandangan			scenery	
mengirimkan			send	
korup			corrupt	
robert			robert	
mr			mr	
ayo			come on	
nazi			Nazi	
universe			universe	
kontrak			contract	
bilang			say	
terduga			unexpected	
mustahil			impossible	
muy			muy	
anet			anet	
harga			price	
peringatan			WARNING	
peluang			chance	
potong			piece	
terbatas			limited	
terjebak			stuck	
mempercepat			accelerate	
menangani			handle	
federal			federal	
melayani			serve	
memperluas			expand	
database			database	
mengandung			contain	
web			web	
klaim			claim	
meksiko			mexico	
kertas			paper	
tempur			combat	
atasnya			it	
serupa			similar	
space			space	
khawatir			worried	
bayangan			shadow	
pertempuran			battle	
dioksida			dioxide	
anunnaki			Anunnaki	
gandum			wheat	
exopolitics			exopolitics	
fusi			fusion	
akrab			familiar	
sm			sm	
mengikuti			follow	
hadir			attend	
dikirim			posted	
berani			courageous	
membawanya			bring it	
terlibat			involved	
puluhan			dozens	
terlepas			apart	
menghilang			disappear	
sayap			wing	
kegagalan			failure	
bersembunyi			hide	
asam			acid	
diatur			be regulated	
bicara			speak	
kantor			office	
besok			tomorrow	
mau			want	
toko			store	
universal			universal	
siang			daylight	
menembak			shoot	
menghapus			remove	
memicu			spark	
kecenderungan			trend	
