Phrase	Grammar	Transcription	Translation	Notes
kembali			back	
jauh			far	
matahari			sun	
seluruh			all	
saat			time	
surya			Sun	
kuno			ancient	
lalu			then	
mulai			start	
pernah			ever	
pertama			first	
angkasa			space	
ruang			room	
begitu			so	
selama			for	
saja			just	
makhluk			creature	
keluar			Exit	
atas			on	
cukup			enough	
tata			system	
melakukan			do	
energi			energy	
bawah			under	
biasa			ordinary	
bagi			for	
hampir			almost	
teknologi			technology	
sana			there	
gravitasi			gravitation	
uang			money	
ingin			want	
lagi			again	
pikir			think	
sampai			to	
mengapa			Why	
laut			sea	
setelah			after	
secara			in	
disebut			called	
mengambil			take	
sedikit			a little	
seorang			a	
mengatakan			say	
panas			hot	
namun			however	
dua			two	
melalui			through	
asing			foreign	
cahaya			light	
bagian			part	
bekerja			work	
menarik			interesting	
jenis			type	
permukaan			surface	
ufo			ufo	
antara			between	
berpikir			think	
ditemukan			found	
masih			still	
sudah			already	
percaya			believe	
gas			gas	
masyarakat			community	
kali			time	
mendapatkan			get	
bukan			not	
aneh			strange	
penting			important	
bentuk			form	
teori			theory	
para			the	
sumber			source	
masalah			problem	
perjalanan			travel	
mars			Mars	
langit			sky	
ilmuwan			scientists	
kau			you	
dekat			close	
sebenarnya			in fact	
nya			his	
menggunakan			use	
awal			early	
amerika			America	
berbeda			different	
menciptakan			create	
tanpa			without	
juta			million	
sehingga			so that	
berarti			mean	
menunjukkan			show	
berada			be	
tak			not	
suatu			something	
pesawat			plane	
bukti			evidence	
pemerintah			government	
tentu			certain	
