Phrase	Grammar	Transcription	Translation	Notes
daniken			Daniken	
rekayasa			engineering	
kuantitas			quantity	
splicing			splicing	
star			star	
stonehenge			stonehenge	
bijaksana			wise	
directional			directional	
protokol			protocol	
spur			spur	
spiral			spiral	
iklim			climate	
mri			MRI	
neptunus			neptunus	
menetapkan			set	
terbalik			inverted	
layar			screen	
menjelajahi			exploring	
semangat			spirit	
kru			kru	
mencerminkan			reflect	
diajukan			submitted	
erat			close	
visi			visions	
berbentuk			shaped	
bersinar			shine	
menghitung			calculate	
menentukan			determine	
lo			lo	
bagaimanapun			however	
istirahat			break	
iran			Iran	
park			park	
kent			kent	
owen			owen	
lelah			tired	
menyaksikan			witness	
menceritakan			recount	
tv			television	
terhubung			connected	
biarkan			leave	
silakan			Please	
volume			volume	
iman			faith	
bereaksi			react	
berulang			recur	
sehari			a day	
sekolah			school	
insinyur			engineer	
transportasi			transportation	
monyet			monkey	
internasional			international	
dikatakan			said	
adanya			presence	
melibatkan			involve	
uen			uen	
elegan			elegant	
penyatuan			unification	
populer			popular	
elektromagnetisme			electromagnetism	
pusaran			whirlpool	
pedesaan			rural	
wah			wow	
perasaan			feeling	
pengambilan			taking	
material			material	
kekayaan			wealth	
insentif			incentive	
korporasi			corporation	
distribusi			distribution	
didorong			encouraged	
real			real	
perbankan			banking	
keseimbangan			balance	
faktanya			facts	
raya			great	
daun			leaf	
otomatis			automatic	
pandang			view	
perbudakan			slavery	
kesadaran			awareness	
diajarkan			be taught	
agar			so that	
dipilih			selected	
berujung			culminate	
aktivitas			activity	
genetika			genetics	
darat			land	
wow			wow	
berlian			diamond	
merenungkan			ponder	
hibrida			hybrid	
malaikat			angel	
berenang			swim	
sapi			cow	
cabang			branch	
profesor			professor	
william			william	
katakanlah			let's say	
betina			female	
